,links
302,Super Smash Bros.
303,Super Smash Bros. Ultimate
304,Suteki da ne
305,Swordsman
306,Taiko no Tatsujin
307,Tara Strong
308,Terra Branford
309,Tetsuya Nomura
310,Thailand
311,The Black Mages
312,The Black Mages (album)
313,The Black Mages II: The Skies Above
314,The Legend of Zelda: Breath of the Wild
315,The Legend of Zelda: Ocarina of Time
316,Theatrhythm Final Fantasy
317,Theatrhythm Final Fantasy: Curtain Call
318,Tidus
319,Tifa Lockhart
320,Top-down perspective
321,Toro Inoue
322,Toshiro Tsuchida
323,Tour de Japon
324,Turn-based strategy
325,US Gamer
326,Ultimania
327,United States dollar
328,Unlimited Saga
329,Vaan (Final Fantasy)
330,Video game artist
331,Video game composer
332,Video game creative director
333,Video game designer
334,Video game developer
335,Video game genre
336,Video game producer
337,Video game programmer
338,Video game publisher
339,Video game writer
340,Vincent Valentine
341,Visual Works
342,Vivi Ornitier
343,Voice acting
344,Wakka (Final Fantasy)
345,War of the Visions: Final Fantasy Brave Exvius
346,Wayback Machine
347,Wii Fit
348,Wii Sports
349,World of Final Fantasy
350,Xbox One
351,Yo-kai Watch (video game)
352,Yo-kai Watch 2
353,Yoshinori Kitase
354,Yu Yevon
355,Yuffie Kisaragi
356,Yuna (Final Fantasy)
357,Yunalesca
358,Yusuke Naora
359,Zack Fair
360,Zidane Tribal
361,Āron
362,Wikipedia:Featured articles
363,Template:Final Fantasy X and X-2
364,Template:Final Fantasy series
365,Template:Inflation/US
366,Template:JGA GOTY
367,Template talk:Final Fantasy X and X-2
368,Template talk:Final Fantasy series
369,Template talk:JGA GOTY
370,Help:Authority control
371,Category:Articles with BNF identifiers
372,Category:Articles with MusicBrainz work identifiers
373,Category:Use mdy dates from January 2020
374,Portal:Video games
