,links
134,Game engine
135,Gamepro
136,GamesIndustry.biz
137,Gamification of learning
138,Gardners Books
139,Garfield
140,Garry's Mod
141,Gauntlet (1985 video game)
142,Gears of War (video game)
143,Geoff Keighley
144,Giant Bomb
145,God of War (2018 video game)
146,GoldSrc
147,GoldenEye 007 (1997 video game)
148,Golden Joystick
149,Golden Joystick Award for Game of the Year
150,Golden Joystick Awards
151,Gordon Freeman
152,Graham Linehan
153,Gran Turismo 3: A-Spec
154,Grand Prix 4
155,Grand Theft Auto: San Andreas
156,Grand Theft Auto: Vice City
157,Grand Theft Auto III
158,Grand Theft Auto V
159,Graphic adventure game
160,Gravity gun
161,Hades (video game)
162,Half-Life: Alyx
163,Half-Life: Blue Shift
164,Half-Life: C.A.G.E.D.
165,Half-Life: Decay
166,Half-Life: Delta
167,Half-Life: Echoes
168,Half-Life: Escape from City 17
169,Half-Life: Full Life Consequences
170,Half-Life: Opposing Force
171,Half-Life (series)
172,Half-Life (video game)
173,Half-Life 2
174,Half-Life 2: Capture the Flag
175,Half-Life 2: Deathmatch
176,Half-Life 2: Episode One
177,Half-Life 2: Episode Three
178,Half-Life 2: Episode Two
179,Half-Life 2: Lost Coast
180,Half-Life VR but the AI Is Self-Aware
181,Halo: Combat Evolved
182,Headcrab
183,Hidden Path Entertainment
184,Hunt Down the Freeman
185,IGN
186,IMDb
187,ISBN (identifier)
188,ISS Pro Evolution 2
189,Independent video game development
190,Interactive Achievement Awards
191,International Space Station
192,Internet meme
193,J. K. Simmons
194,Jake Rodkin
195,Jane Ng
196,Jaws (film)
197,Jay Pinkerton
198,Jeri Ellsworth
199,Jess Cliffe
200,Jetpac
201,John Madden Football (1990 video game)
202,Jonathan Coulton
203,Joystiq
204,Karen Prell
205,Kelly Bailey (composer)
206,Kick Off (series)
207,Kim Swift
208,Knight Lore
209,Kotaku
210,Laser
211,Lateral thinking
212,Laurel and Hardy
213,Learning curve
214,"Leeds, West Yorkshire"
215,Left 4 Dead
216,Left 4 Dead (series)
217,Left 4 Dead 2
218,Lego Dimensions
219,Lemon battery
220,Level editor
221,Linux
222,List of GoldSrc mods
223,List of Portal characters
224,List of Source mods
225,List of Valve games
226,List of video games considered the best
227,Locations of Half-Life
228,Lunar regolith
229,MBW (identifier)
230,MSNBC
231,Mac OS X
232,Marc Laidlaw
233,Mari0
234,Mass Effect 2
235,Max Payne (video game)
236,MediEvil II
237,Mega Man (1987 video game)
238,Metacritic
239,Metastasis
240,Metro (British newspaper)
241,Michael Abrash
242,Microtransactions
243,Mike Ambinder
244,Mike Harrington
245,Mike Morasky
246,Minerva (video game)
247,Minh Le
248,Mod (video games)
249,Mod (video gaming)
250,Moon
251,Morgan Freeman
252,Morse code
253,Mortal Kombat (2011 video game)
254,Motel
255,Motion controller
256,Multiplayer
257,Music of Portal 2
258,NASA
259,NPD Group
260,NPR
261,Narbacular Drop
262,National Lampoon (magazine)
263,National Post
264,Neverwinter Nights (2002 video game)
265,New York Times
266,New York University
267,News.com.au
268,Nintendo Switch
269,Nolan North
270,North America
271,Nvidia Lightspeed Studios
272,Olly Moss
273,OpenVR
274,Operation Wolf
275,Out Run
276,Outer Wilds
277,PAL region
278,PAX Prime
279,PC Gamer
280,PC World (magazine)
281,PSM3
282,Pacific Standard Time
283,Paste (magazine)
284,Paste Magazine
285,Pastiche
286,Patch (computing)
287,Perpetual Testing Initiative
288,Personal computer
289,Personality cores
290,Phantasy Star Online
291,Pinball FX 2
292,PlayStation 3
293,PlayStation 3 Magazine
294,PlayStation Move
295,PlayStation Network
296,PlayStation Network Trophies
297,PlayStation Network outage
298,Playtester
299,Pokémon: Yellow Version: Special Pikachu Edition
300,Polygon (website)
301,Portal (series)
302,Portal (video game)
303,Portal (video game series)
304,Portal Reloaded
305,Portal Stories: Mel
306,Portal – No Escape
307,Potato Sack
308,Potato battery
309,Procedural generation
310,Product bundling
311,Prometheus
312,Prometheus Bound
313,Proton (software)
314,Puzzle-platform
315,Rapture (BioShock)
316,Ravenholm
317,Razer Hydra
318,Research and Development (mod)
319,Resident Evil 2 (2019 video game)
320,Resident Evil Village
321,Returnal (video game)
322,Richard Ayoade
323,Rick Dangerous 2
324,Robin Walker (game designer)
325,Rock Paper Shotgun
326,Sam Lantinga
327,Sanity testing
328,Sean Vanaman
329,Shacknews
330,SigGraph
331,Single-player
332,Sixense
333,Slow-scan television
334,Sonic the Hedgehog (1991 video game)
335,Source (game engine)
336,Source 2
337,Source Filmmaker
338,Soviet space program
339,Spawning (video gaming)
340,Speedball (video game)
341,Spike Video Game Awards
342,Split screen (computer graphics)
343,Star Wars: The Clone Wars (2008 TV series)
344,SteamOS
345,Steam (service)
346,Steam Awards
347,Steam Controller
348,Steam Deck
349,Steam Link
350,Steam Machine (computer)
351,Steam Trading Cards
352,Steam Workshop
353,Steamworks
354,Stephen Merchant
355,Still Alive
356,Street Fighter II: The World Warrior
357,Super 8 (2011 film)
358,Super Mario 64
359,Super Mario Galaxy
360,Supergiant Games
361,Suspended animation
362,Sven Co-op
363,Sydney 2000 (video game)
364,Tag: The Power of Paint
365,Tartarus
366,Team Fortress 2
367,Team Fortress Classic
368,The A.V. Club
369,The Crossing (video game)
370,The Daily Telegraph
371,The Elder Scrolls IV: Oblivion
372,The Elder Scrolls V: Skyrim
373,The Escapist (magazine)
374,The Globe and Mail
375,The Guardian
376,The IT Crowd
377,The Lab (video game)
378,The Last of Us
379,The Last of Us Part II
380,The Legend of Zelda: Breath of the Wild
381,The Legend of Zelda: Ocarina of Time
382,The Muppets
383,The National (band)
384,The Observer
385,The Orange Box
386,The Shawshank Redemption
387,The Untouchables (video game)
388,The Way of the Exploding Fist
389,The Witcher 3: Wild Hunt
390,The cake is a lie
391,Thinking with Time Machine
392,Thunder Blade
393,Time (magazine)
394,Tom Clancy's Ghost Recon Advanced Warfighter
395,Tony Hawk's Pro Skater 2
396,Tower defense
397,Tractor beam
398,Traveller's Tales
399,USA Today
400,USGamer
401,Uncharted 4: A Thief's End
402,Unreleased Half-Life games
403,User-generated content
404,VG247
405,Valve Anti-Cheat
406,Valve Corporation
407,Valve Hammer Editor
408,Valve Index
409,Video game artist
410,Video game composer
411,Video game creative director
412,Video game developer
413,Video game genre
414,Video game producer
415,Video game publisher
416,Video game writer
417,Vortigaunt
418,Wall Street Journal
419,Weighted Companion Cube
420,What Remains of Edith Finch
421,Wheatley (Portal)
422,Whiteboard
423,Windows
424,Wired (magazine)
425,World Opponent Network
426,X-Play
427,Xbox 360
428,Xbox One
429,Zen Pinball
430,Zen Studios
431,Wikipedia:Contents/Portals
432,Wikipedia:Good articles
433,Wikipedia:Wikimedia sister projects
434,Template:BAFTA Games BG
435,Template:Golden Joystick GOTY
436,Template:Half-Life series
437,Template:Portal series
438,Template:Valve
439,Template talk:BAFTA Games BG
440,Template talk:Golden Joystick GOTY
441,Template talk:Half-Life series
442,Template talk:Portal series
443,Template talk:Valve
444,Help:Authority control
445,Category:Articles containing potentially dated statements from January 2013
446,Category:Articles containing potentially dated statements from July 2011
447,Category:Articles with MusicBrainz work identifiers
448,Category:Half-Life (series)
449,Category:Use American English from January 2013
450,Category:Use mdy dates from June 2019
451,Category:Valve Corporation
452,Portal:Science fiction
453,Portal:Video Games
