,linkshere
485,"Transform, clipping, and lighting"
486,Talk:Obi-Wan Kenobi/Archive 1
487,User:Jestervp
488,User:Jestervp/jestervp
489,User talk:Ned Scott/archive3
490,User:TerraGamerX
491,User talk:ZS/2006 archive
492,User:Xian04
493,Talk:F.E.A.R. (video game)/Archive 2
494,User:@Sagittarius@
495,Talk:PlayStation 3/Archive 10
496,User:MessiahAndrw
497,User:Stuart D.
498,Portal:Video games/Featured article
499,User:Age 15
500,User:Thunderbrand/Archive05
501,User:Testerer
502,Talk:List of best-selling computer and video games/Archive 1
503,User:Hervegirod
504,User:I3lizzard
505,User:BozMo/wpcd2
506,User:CeeWhy2
507,User:NekrosKoma
508,Wikipedia:Articles for deletion/Log/2006 October 2
509,Wikipedia:Articles for deletion/Half-Life series storyline
510,User talk:Blackhawk114
511,User:Pilot 51
512,User talk:Georgesawday
513,User:Kur0
514,User:1302
515,User talk:Oscarthecat/Archive 3
516,User:F3llah1n/Userboxes
517,User:Nexor~enwiki
518,User:HubmaN
519,User:BigSciZot
520,User:ChDV
521,User:ChibiKuririn/Userboxes
522,User:Filippo Argenti
523,User:Leflyman/workspace
524,User:Simon Flavelle/Userboxes
525,MojoPac
526,User:GaussNegotiator
527,Wikipedia:Articles for creation/2006-10-21
528,Wikipedia:Featured article review/Super Mario 64/archive2
529,Wikipedia:Release Version
530,User:Selmo/WikiProject Half-Life
531,Wikipedia:Articles for deletion/Log/2006 October 24
532,User:Shoejar/sandbox
533,Wikipedia:Articles for deletion/Natural Selection (computer game)
534,User:AndrzejCC
535,Wikipedia:Articles for deletion/Log/2006 October 27
536,Wikipedia:Articles for deletion/List of weapons in Half-Life 2
537,User:Ardeocalidus
538,Talk:RuneScape/Archive 14
539,User:Yayza
540,User talk:Bryan Seecrets
541,User:Sirius81/draft1
542,2004 in machinima
543,Wikipedia:Articles for deletion/Half-Life 2: Episode Four (2nd nomination)
544,Wikipedia:Articles for deletion/Log/2006 November 6
545,User:Jorg40
546,Wikipedia:Version 0.5/biglist
547,User:Smithers888
548,User:SuperJ9587
549,User:Blagden
550,User:ZS/Attic
551,Talk:Zombie (disambiguation)
552,Wikipedia:Today's featured article/January 2007
553,"Wikipedia:Today's featured article/January 11, 2007"
554,"Wikipedia:Today's featured article/January 12, 2007"
555,"Wikipedia:Today's featured article/January 13, 2007"
556,"Wikipedia:Today's featured article/January 14, 2007"
557,User:CorporalBeowulf
558,Wikipedia:Version 0.5/biglist2
559,Wikipedia:Version 0.5/Full list
560,User:Theodorel
561,User talk:Chad123261
562,User talk:ZekeTehGeek
563,User:Jawsper/Custom Userboxes/Half Life 2 Garry's Mod
564,User:Jawsper/Custom Userboxes
565,User:Snograt
566,User:MrErku/userbox
567,Jim French (radio host)
568,Left 4 Dead
569,User talk:CobraA1
570,User:Popbob
571,User:Destructo 087
572,User:Nicknchops
573,User talk:Spardus
574,Talk:Doom 3/Archive 1
575,Battle of City 17
576,The Battle of City 17
577,List of Source mods
578,List of GoldSrc mods
579,User:M45k3d N1Nj4 G4R0
580,User:Grim Revenant/Test
581,Talk:Deus ex machina/List of deus ex machina examples
582,User:KoLdDoOm
583,List of apocalyptic and post-apocalyptic fiction
584,Havok (company)
585,User:Psyphics/Fingerless gloves
586,User:DASGames
587,User:Illuminatus42
588,User talk:193.231.26.4
589,User talk:90.192.52.196
590,Wikipedia:Version 0.5/Everyday life
591,User talk:24.73.190.18
592,Talk:Deus Ex (video game)/Archive 5
593,User talk:MalikCarr
594,User:Milihpen
595,User talk:Sentinelrv
596,Half-Life II
597,User:Fluke
598,User:Science4sail
599,User:Smiley325
600,User:Lh'owon
601,User:ChunkyKong12345
602,User talk:76.185.101.246
603,User:McDisneysoft
604,The Crossing (video game)
605,User:Wengistein
606,Wikipedia talk:WikiProject Video games/Archive WikiProject Massively multiplayer online games
607,User:Czarofall
608,User:IDemonix
609,User:Willink
610,Wikipedia:Reference desk/Archives/Computing/2006 December 30
611,Talk:Half-Life 2: Deathmatch
612,Wikipedia:Featured article review/archive/November 2006
613,The Opener of the Way
614,User:MyTemple/Userboxes
615,"Pirates, Vikings and Knights II"
616,Half-Life 2: Capture the Flag
617,User:Gamer007
618,User:MattW998
619,User:MJBaboon
620,User:DarkElf109
621,User:Sebleblanc/MyUserboxes
622,User:CrazedEwok
623,User:Omicron91
624,User:JNighthawk/Test
625,"Wikipedia:Featured article candidates/Houston, Texas/archive2"
626,Wikipedia:Wikipedia Signpost/2007-01-15/Features and admins
627,User:Mustafa 69
628,User talk:BaBa Blacksheep123
629,User talk:Hippo1234
630,User talk:72.154.176.60
631,User talk:Godofknowledge
632,User talk:HEYEHEY
633,User talk:129.174.111.95
634,User talk:74.116.23.34
635,User:Silver Sonic Shadow/Userboxes
636,User talk:81.152.13.161
637,Wikipedia:Administrators' noticeboard/IncidentArchive177
638,User talk:Plrk/Archive 2
639,Talk:Half-Life 2/Archive 4
640,Sven Co-op
641,Wikipedia:Wikipedia Signpost/2007-01-15/SPV
642,Wikipedia:Articles for deletion/Log/2007 January 18
643,Talk:Command & Conquer: Red Alert 2/Archive 1
644,Wikipedia:Articles for deletion/Shogun Wars (Online Game)
645,Template talk:Infobox video game/Archive 1
646,Half-Life 2: Raising the Bar
647,User:Hurmoth
648,User:ReyBrujo/Dumps/20061130/Articles with between 75 and 99 external links
649,User:ReyBrujo/Dumps/20061130/Articles with between 50 and 74 external links
650,User:Science4sail/Sidebar
651,User:Ds4229sierra
652,Wikipedia talk:Articles for deletion/HW2: Pirates Mod
653,User:ReyBrujo/Dumps/20070124/Articles with between 50 and 74 external links
654,User:Lh'owon/Sandbox
655,User:Destron5
656,HL²
657,Talk:The Legend of Zelda: Twilight Princess/Archive 4
658,User:David Spart
659,User:Nickipedia 008
660,User:Nickipedia 008/Userbox
661,Wikipedia:Featured article candidates/Archived nominations/February 2007
662,Out of the Park Baseball
663,User:Age BBH
664,User:Gamerzworld
665,Wikipedia:Featured articles/Image survey
666,User:Count23
667,User:Ghostwo
668,2000s in video games
669,Talk:Speedrunning/rewrite
670,User talk:H/Temporary page indexes/WP:ANI
671,Wikipedia:Version 0.5/Alphabetical
672,Wikipedia:Articles for deletion/Log/2007 February 14
673,User:Raul654/archive11
674,User:Aaron Hugh Brown
675,Wikipedia:Articles for deletion/Half-Life 2 controversies and criticisms
676,User:Science4sail/Sandbox
677,User talk:Crossmr/Archive/Archive 06
678,Talk:Assault rifle/Archive 1
679,Wikipedia:Featured article candidates/Halo 2
680,User:ReyBrujo/Dumps/20070206/Articles with between 50 and 74 external links
681,User:Bob f it
682,User talk:Izno/Archive 1
683,Half-Life 2: Raising The Bar
684,User:J104
685,Wikipedia:Former featured and good topics
686,Half-Life2
687,User:Buttockhat
688,User:Koryu Obihiro
689,User:Ralff
690,Wikipedia:Featured article review/Richard O'Connor/archive1
691,User:Adamantum
692,User:Sciss0rz/Games
693,Linux gaming
694,LittleBigPlanet (2008 video game)
695,Peggle
696,Wikipedia:WikiProject Spam/LinkSearch/metacritic.com
697,Battle for City 17
698,Wikipedia:Reference desk/Archives/Entertainment/2007 March 11
699,User:Slippery Jim D'Griz
700,Wikipedia:WikiProject Spam/LinkSearch/Metacritic.com
701,Wikipedia:WikiProject Spam/LinkSearch/Mobygames.com
702,User:Andrew22k
703,Talk:André the Giant Has a Posse/Pop Culture References Rewrite
704,User:Jacoplane/Logs/200307 5
705,User:Naff89
706,User:Nox13last/Sandbox
707,User:Rekel
708,User:Kurzor4
709,User:Cyborgcommando0
710,Wikipedia:Featured article candidates/Featured log/April 2007
711,Jade (Beyond Good & Evil)
712,User:Shaidar
713,User:The Mighty Kinkle
714,User:Erythromycin/User Boxes
715,User:Tomius J.
716,User:Seiferluke
717,Wikipedia talk:Today's featured article/January 2007
718,Wikipedia:WikiProject Video games/Peer review/Breed (video game)
719,User:DUDE42
720,User:Rapigan
721,User:Thehighseer23
722,Call of Duty 4: Modern Warfare
723,List of best-selling video game franchises
724,User:VeblenBot/Version 0.7/Everyday life
725,User:VeblenBot/Version 0.7/FA-Class Version 0.7 articles
726,List of Sierra Entertainment video games
727,3rd Space Vest
728,Red letter day (disambiguation)
729,User:FngKestrel
730,Wikipedia:WikiProject Video games/Reference library/Computer Gaming World
731,Wikipedia:WikiProject Video games/Reference library/Edge
732,Wikipedia:WikiProject Video games/Reference library/GamePro
733,Wikipedia:WikiProject Video games/Reference library/Official Xbox Magazine
734,Wikipedia:WikiProject Video games/Reference library/PC Gamer (UK)
735,Wikipedia:WikiProject Video games/Reference library/PC Gamer (US)
736,User:Launchpad 72
737,User:Lazychris2000
738,User:Darthkillyou
739,Talk:SOCOM U.S. Navy SEALs: Tactical Strike
740,Red Dead Redemption
741,User:T3h-Punishor
742,Wikipedia:Featured article review/archive/April 2007
743,The Orange Box
744,User:Kotepho/reports/fair use per article/10 or less
745,User:Gbgg89/userboxes
746,The Resistance (Half-Life 2)
747,Talk:The Resistance (Half-Life 2)
748,Wikipedia:Articles for deletion/Log/2007 June 6
749,Wikipedia:Articles for deletion/Little Fighter 2
750,User:Imperator Honorius/UBX's
751,User:KillTheToy
752,Wikipedia:Templates for deletion/Log/2007 June 9
753,Talk:No More Heroes (video game)
754,User:VanGerhart
755,User:Xombi p
756,User:Michael D. Atkinson
757,Wikipedia:WikiProject Video games/Peer review/SimCity 4/Archive 1
758,User:Royaljared
759,Talk:Fatal Frame III: The Tormented
760,User:Mithmaleki
761,Wikipedia:Articles for deletion/Log/2007 June 30
762,User:NaotoATG
763,Wikipedia:Articles for deletion/List of Combine combat technology in Half-Life 2
764,Talk:The Orange Box
765,Talk:Pac-Man Championship Edition/Archive 1
766,Talk:GoldenEye 007 (1997 video game)/Archive 1
767,Wikipedia:Featured article candidates/Archived nominations/June 2005
768,Wikipedia:Featured article candidates/Archived nominations/October 2005
769,Talk:Age of Mythology/Archive 1
770,Development of The Elder Scrolls IV: Oblivion
771,User talk:Hellomynameisgay
772,User talk:89.26.254.200
773,Wikipedia:WikiProject Military history/Assessment/Drive/100
774,User:VegasMazza3
775,User:Lt. penguin
776,User:Tigerghost/Sandbox
777,User:Boso
778,User:FoxDiamond
779,Talk:Half-Life 2/Archive 5
780,Counter-Strike Online
781,Speedball 2 Tournament
782,User:Yakwhacker
783,User:Tdreher
784,User:Sidepocket
785,Wikipedia:Translation/*/Months/August 2007
786,User:SaberBlaze
787,Wikipedia:Articles for deletion/Log/2007 August 5
788,Wikipedia:Translation/*/Translation Requests/August 2007
789,Wikipedia:Articles for deletion/GLtron
790,User:DremoraValkynaz
791,User:SGCommand/DataBase/Page 03
792,Bay Raitt
793,Talk:Star Wars Knights of the Old Republic II: The Sith Lords/Archive 1
794,User talk:170.185.29.19
795,Wikipedia:Copyright problems/2007 August 14/Images
796,Wikipedia:Copyright problems/2007 August 14
797,User:Kb1ibh
798,Wikipedia:WikiProject Featured articles/Articles
799,User:Wingedregent
800,Golden Joystick Awards
801,User:Aldum
802,User:Shug2304
803,User:Shug2304/3 wide userboxes
804,Wikipedia:Translation/Half-Life 2
805,Wikipedia:WikiProject Video games/Peer review/Major League Baseball (video game)
806,User:Drg303
807,Talk:Empire: Total War
808,User:Humayun me
809,User talk:SG/Computer and video games that have been considered the greatest ever
810,User talk:170.185.125.19
811,User:Qqmqq
812,User:Canada-kawaii/Archive2
813,User:Raan0001
814,Wikipedia talk:Featured articles/Archive 7
815,User:Dsprag
816,User:Ceil-Sama
817,User:Placi1982
818,Dead Space (2008 video game)
819,Talk:Halo 2/Archive 4
820,User:FR34k gmr
821,Wikipedia:Articles for deletion/Log/2007 September 28
822,Wikipedia:Articles for deletion/Content cut from Half-Life 2
823,User talk:Pi zero
824,Half Life 2: Raising the Bar
825,User talk:Clyde Miller/Archive 6
826,Talk:Call of Duty 2/Archive 1
827,Wikipedia:Featured articles in other languages/Polish
828,User:EL GhouL
829,Half-Life Two
830,Wikipedia:Requests for comment/SkyWalker
831,Wikipedia:Featured article candidates/Half-Life 2: Episode One/archive1
832,Wikipedia talk:WikiProject Video games/Archive 32
833,User talk:168.212.107.56
834,User:16@r/Gordon Freeman
835,"User:10,000 Volts"
836,Talk:Portal (video game)/Archive 2
837,User:Dalaga Helios
838,User:Noj r
839,User:Angelomcm
840,User talk:Grandpafootsoldier/Archive 5
841,Gravity gun
842,Wikipedia:Featured article candidates/Archived nominations/November 2007
843,User:TheY4Kman
844,Wikipedia:Reference desk/Archives/Computing/2007 November 18
845,Crysis 2
846,List of fictional cyborgs
847,Wikipedia talk:WikiProject Video games/Archive 33
848,Wikipedia:Reference desk/Archives/Science/2007 November 30
849,Talk:Steam (service)/Archive 3
850,Talk:Warcraft III: Reign of Chaos/Archive 1
851,Wikipedia:Featured and good topic candidates/Featured log/May 2008
852,Wikipedia:Featured and good topic candidates/Featured log/December 2008
853,Wikipedia talk:Non-free content/Archive 31
854,Age of Chivalry
855,User:Polysynaptic
856,Wikipedia:Reference desk/Archives/Computing/2007 December 28
857,Zombie Panic! Source
858,Characters of Half-Life
859,Novint Technologies
860,User:UzEE/Userbox
861,User:TheBilly/watchlist
862,Wikipedia talk:WikiProject Video games/Archive 35
863,Iron Grip: Warlord
864,User:Emijrp/Featured articles list
865,List of VideoGaiden episodes
866,User:Dgcqkc
867,User:Royaljared/Mod HL2
868,User talk:217.168.83.42
869,User:Narc0tiq
870,Talk:Crysis (video game)/Archive 1
871,User:Elbalug
872,Weekday Warrior
873,User:Arthur2045
874,Wikipedia:Reference desk/Archives/Science/2008 January 26
875,List of cooperative video games
876,Talk:Portal (video game)/Archive 3
877,User talk:Poosfdsf
878,User:Ranked
879,List of fictional drinks
880,User:Rakhtael
881,Wikipedia:Articles for deletion/Log/2008 February 22
882,User:Klenod
883,Talk:The Orange Box/Archive 2
884,User talk:Plumbago/Archive 6
885,Portal 2
886,Wikipedia:Articles for deletion/Seven Hour War
887,Daniel Dociu
888,Talk:Half-Life (series)/merge
889,Talk:Super Smash Bros. Brawl/Archive 29
