,linkshere
279,List of songs in Guitar Hero
280,User talk:76.30.86.92
281,Guitar Heroes
282,User talk:Hamjammer
283,The Love Guru
284,Talk:Gradius (video game)
285,User:Avenged Eightfold/Userboxes
286,User talk:72.209.4.101
287,User talk:Brsfan519
288,User talk:75.87.203.109
289,User talk:71.202.54.66
290,Guitar Hero World Tour
291,User talk:Hello19930806
292,User talk:Snowblaza
293,User talk:75.73.90.98
294,User talk:72.160.242.87
295,User:Chardish/FFR
296,User talk:74.139.140.175
297,User talk:Poopymcpoopster
298,PlayStation
299,User:Einsteinewton
300,Wikipedia:Articles for creation/2007-10-11
301,User talk:193.62.43.202/Archive 1
302,Brütal Legend
303,Vii
304,User:RockwithRoostophe
305,Wikipedia:Articles for deletion/Log/2007 October 24
306,Wikipedia:Articles for deletion/Guitar Zero
307,User:Alicia's Slave
308,Guitar Queer-O
309,User talk:124.180.184.67
310,Band Hero
311,Drum Hero
312,Keyboard Hero
313,Drum Villain
314,Phase (video game)
315,User:Zeldafreak104/guitarhero
316,List of songs in Rock Band
317,Elroy Budvis
318,User:Shorty 274
319,Wikipedia talk:WikiProject Video games/Cleanup
320,User:Bobberson27
321,Portal:Current events/February 2011
322,Activision Blizzard
323,Talk:David Bowie/Archive 1
324,User:Julian Scherer
325,Guitar hero series
326,User:Pyrokid88
327,A Single Drop of Red
328,Ian Boldsworth
329,Wikipedia:Featured and good topic candidates/Featured log/September 2008
330,Guitar Hero Mobile series
331,Guitar Hero (disambiguation)
332,User:Tkgd2007/Userboxes/Guitar Hero Easy
333,User:Tkgd2007/Userboxes/Guitar Hero
334,"Wikipedia:WikiProject Spam/COIReports/2008, Jan 29"
335,Keith Smith (guitarist)
336,Marcus Henderson (musician)
337,User:Neon6419
338,User:Ripps 4-29
339,Wikipedia:Featured and good topic candidates/Addition log/2008
340,User:Elbalug
341,Wikipedia:WikiProject Spam/LinkReports/redtube.com
342,Touch My Body
343,Downloadable content
344,User:Yenaldooshi
345,Guitar Hero: Aerosmith
346,Nyko FrontMan
347,PlayStation 2
348,User:Jman2c
349,List of songs in Guitar Hero: Aerosmith
350,The Dishwasher: Dead Samurai
351,David Archuleta
352,User:Zakkman
353,User:Einsteinewton/Userpage
354,Guitar Hero Carabiner
355,Guitar hero carabiner
356,List of songs in Guitar Hero Carabiner
357,Guitar villain
358,Drum hero
359,Keyboard hero
360,Drum villain
361,User:Howard the Duck/GG
362,User:Stefbai78
363,User talk:Andonic/Tzatziki Squad/Archive 1
364,Rock 'n' Rave Infection
365,Talk:Guitar Hero (series)/Archive 1
366,Jam with the Band
367,User:FantasticMrS
368,User:Cloakedshadow
369,Wikipedia:Articles for deletion/Log/2008 April 15
370,Wikipedia:Articles for deletion/Guitar Hero tapping
371,Johnny Napalm
372,Wikipedia:WikiProject Video games/Deletion/2006
373,Chris Cornell discography
374,User:Andyahaziz
375,American Idols Live! Tour 2008
376,User:Tkgd2007/Userboxes
377,Eran Egozy
378,Rock Revolution
379,User talk:Keeper76/Archive 5
380,Rock Band 2
381,Iam8bit
382,Guitar Hero: Metallica
383,User:Allmightyduck (usurped)
384,Wikipedia:Articles for deletion/Log/2008 June 9
385,Wikipedia:Articles for deletion/3OH!3
386,Digital Game Xpo
387,Wikipedia:WikiProject Video games/Deletion/December 2006
388,File:Holding GHOT front.jpg
389,List of songs in Rock Band 2
390,Template:Rock Band series
391,2009 in downloadable songs for the Rock Band series
392,List of Rock Band track packs
393,Rock Band
394,Wikipedia:Peer review/Automated/September 2008
395,Ryan Lesser
396,User talk:Kingofmeat
397,Common gameplay elements in the Guitar Hero series
398,User:You To Close
399,User:Godofwar15
400,Bobby Kotick
401,Wii MotionPlus
402,Lips (video game)
403,User talk:80.229.142.199
404,User:Jason Patton/ScoreHero
405,List of songs in Guitar Hero World Tour
406,User talk:Theonion123
407,Talk:Johnny Napalm
408,User talk:Lentinijp
409,User talk:71.60.47.208
410,PopStar Guitar
411,Target Corporation
412,User talk:82.112.140.107
413,User talk:74.4.197.149
414,User talk:Bigry129
415,Wikipedia:Featured and good topic candidates/Guitar Hero/archive1
416,Portal:Video games/Picture/67
417,User:Woparican
418,Wikipedia:Featured and good topic candidates/Failed log/August 2008
419,Guitar Superstar
420,Portal:Video games/Featured topic
421,User talk:Fender72395
422,Wikipedia talk:Today's featured article/requests/Archive 5
423,User:KF87827
424,User talk:99.228.159.175
425,User:GroundZ3R0 002
426,Wikipedia:Good topics
427,User talk:202.90.242.90
428,Wikipedia:Featured and good topic candidates/Guitar Hero
429,User talk:Wolfmotherwolfmother
430,User:NerfGUNNER06
431,User talk:122.105.102.188
432,User talk:NerfGUNNER06
433,User talk:206.53.242.251
434,User talk:72.209.136.146
435,Game On (exhibition)
436,Wikipedia:Featured topics/Guitar Hero series
437,Wikipedia talk:Featured topics/Guitar Hero series
438,Portal:Video games/Featured topic/12
439,User talk:71.70.131.119
440,Wikipedia talk:Userboxes/Archive 9
441,Music Wizard
442,Wikipedia:Peer review/Guitar Hero/archive1
443,Guitar Praise
444,User talk:Doodwitwiki
445,User talk:222.165.81.137
446,User:SelectionBot/0.7/G-3
447,User:SelectionBot/0.7/V-3
448,DJ Hero
449,Wikipedia:WikiProject Video games/Wikipedia 0.7 workshop
450,Guitar Hero: Hendrix
451,User:Speedy512
452,User talk:Hellobog
453,User talk:85.131.102.93
454,User talk:Sven08
455,Gregg Hale (musician)
456,User talk:P14n0k1d
457,User:Dromioofephesus
458,User talk:Ttfatf
459,User:SelectionBot/0.7/X-2
460,Wikipedia:Peer review/October 2008
461,User:Fairweather01
462,User talk:Luis.dias
463,User talk:74.73.54.102
464,User:Z Top
465,Wikipedia:WikiProject Spam/LinkReports/hdtvinfo.eu
466,User talk:Queso90210
467,User:Papertowelz
468,User talk:82.23.90.254
469,User talk:Bengalfan4life
470,User talk:Tsup9
471,User talk:130.156.141.2
472,User talk:Maidenfan567
473,User:RevolverMadeOfVelvet
474,User talk:216.73.72.127
475,User talk:216.220.90.66
476,User talk:74.12.177.199
477,User talk:142.27.12.175
478,User talk:70.54.70.101
479,User:GroundZ3R0 002/GHYR/
480,User talk:219.88.160.57
481,User talk:Fatman13
482,Wikipedia:Featured list candidates/Featured log/November 2008
483,Wikipedia:Articles for deletion/Log/2008 November 3
484,Wikipedia:Articles for deletion/Guitar Hero 5
485,User talk:Chickut12332
486,User:Holls77
487,Guitar Hero (series)
488,User:Scrazza
489,Wikipedia:Featured list candidates/List of songs in Guitar Hero World Tour
490,User talk:Artofintrest
491,User:Godamongmann/Matthew Kennedy (Musician)
492,Gh series
493,Guitar Rock Tour
494,Wikipedia:Articles for deletion/Log/2008 November 18
495,Wikipedia:Articles for deletion/Frets on Fire
496,Wikipedia:Featured and good topic candidates/Guitar Hero/addition1
497,User:Godamongmann/Matthew Kennedy
498,User talk:Kj229385
499,Couples Retreat
500,User talk:Slash827
501,User talk:Thegame279
502,User talk:75.16.48.34
503,User talk:209.152.65.62
504,User talk:Needoi05
505,User talk:Masem/Archive 4
506,User talk:203.76.217.145
507,User:Hardcoregamer99
508,User:Dr pda/Good article statistics
509,User talk:72.237.90.179
510,User talk:71.56.191.39
511,User talk:Eagles Man 36
512,User talk:Haydo3321
513,User:Scrazza/infobox
514,Guitar Hero 5
515,"Wikipedia:WikiProject Spam/COIReports/2008, Dec 6"
516,User talk:Baconboy2015
517,Guitar Hero Arcade
518,User talk:98.200.87.203
519,User talk:Obeyer
520,Wikipedia talk:WikiProject Video games/Archive index
521,User talk:71.92.210.93
522,User talk:121.221.105.136
523,List of songs in Guitar Hero: Metallica
524,Wikipedia talk:WikiProject Video games/Archive 59
525,User talk:Arlobeyer
526,Wikipedia talk:2008 main page redesign proposal/Archive 4
527,User talk:201.14.123.33
528,Wikipedia talk:WikiProject Video games/Archive 60
529,The Beatles: Rock Band
530,WaveGroup Sound
531,User talk:Screwmath69
532,2000s in the music industry
533,User talk:71.234.48.200
534,User talk:Djblue89
535,Talk:Tony Hawk: Ride
536,User talk:142.68.86.115
537,User talk:Baltimore94
538,User talk:86.6.49.27
539,User talk:88.106.149.87
540,"User talk:ד""ר מאמר"
541,User:Earboxer/Sandbox
542,Wikipedia:Reference desk/Archives/Entertainment/2008 December 26
543,User:Libertarianman-678452056
544,Judy Nails
545,Lego Rock Band
546,User talk:86.20.238.163
547,User talk:Ilove424u
548,Talk:Grand Theft Auto/Archive 2
549,User talk:91.110.163.251
550,User talk:76.167.59.163
551,File:Guitar-hero-world-tour-20080715103139463.PNG
552,User talk:Seand96
553,User talk:98.196.182.59
554,User talk:Coolcrazy321123
555,Lars Umlaut
556,Lars Umlat
557,Bit.Trip Beat
558,User talk:Zaxo3000
559,User talk:P0rt42
560,User talk:207.244.162.247
561,User talk:Kool g b
562,Talk:Buckethead
563,User talk:Mhbombers1
564,Wikipedia:Articles for deletion/Log/2009 February 6
565,Tim Allsop & Stewart Williams
566,User:Brontobyte
567,Wikipedia:WikiProject Video games/Deletion/2009
568,User talk:Pa+katy
569,User talk:173.33.216.235
570,Wikipedia:Articles for deletion/Fit for Life
571,User talk:Ferrari91
572,User talk:Ilovethephone
573,User talk:Jeremy368
574,User:CallMeAndrew
575,User:Dromioofephesus/Lateral Puzzles
576,User talk:Chiken23
577,Guitar Hero Smash Hits
578,User talk:97.115.73.211
579,User talk:Thedogg2005
580,Wikipedia:0.7/0.7index/Video games
581,User:A Nobody/Inclusion guidelines
582,Display lag
583,User talk:76.226.170.85
584,King (company)
585,Rock Band Unplugged
586,User talk:173.48.104.151
587,User talk:71.51.139.29
588,Wikipedia:Articles for deletion/Log/2009 March 2
589,"Wikipedia:WikiProject Spam/COIReports/2009, Mar 1"
590,Wikipedia:Articles for deletion/Guitar Hero V
591,User:Spacemonkeyz/Books/Guitar Hero series
592,User talk:Jimsock
593,User:Kingoftheworld134
594,Talk:Tap Tap Revenge
595,Guitar Hero: On Tour
596,User talk:72.161.8.18
597,JamLegend
598,Sing Hero
599,User:Mr. Wick/New Userpage Design
600,Wikipedia:Articles for deletion/Log/2009 March 16
601,User talk:-djsinietro
602,User:Juze~enwiki
603,Game play in the guitar hero series
604,Wikipedia:0.7/0.7alpha/G3
605,User talk:99.18.45.226
606,Wikipedia:Articles for deletion/Guitar Hero: Van Halen
607,Guitarhero
608,User talk:Bynx
609,User talk:98.217.99.238
610,User talk:RainBowAndArrow/Archives/2009/Early
611,User talk:Mclaren700
612,User talk:164.116.235.40
613,We Made You
614,Chuck Versus the Suburbs
615,User talk:Awesomeman257
616,Wikipedia:WikiProject Video games/Deletion/March 2009
617,User:Dinniedraco
618,User talk:79.75.20.66
619,Talk:Rock Band (video game)/Archive 3
620,User:Chatterboxrules
621,User talk:Fuhghettaboutit/Archive 10
622,List of songs in the Guitar Hero: On Tour series
623,User:Randomran/VGAFD
624,User talk:Deadlyboy
625,Wikipedia:Featured and good topic candidates/Guitar Hero/addition2
626,Guitar Hero: Van Halen
627,User talk:91.107.80.11
628,User:XlsupahaxorlX
629,User:CallMeAndrew/Sandbox5
630,Adaptive music
631,User talk:Timeforthelolz
632,User talk:DBoi787
633,User talk:207.28.95.50
634,User talk:Bigmac10111
635,User:CallMeAndrew/userbox/guitarhero
636,Demonware
637,We Rock: Drum King
638,User:CallMeAndrew/template/me
639,Wikipedia talk:Notability (fiction)/Archive 54
640,User talk:Mattjsmit
641,Punkagothic rockabillica
642,User talk:Mopey98
643,Slurpee Flavor Tie-Ins
644,User talk:98.244.0.28
645,Cultural impact of the Guitar Hero series
646,Green Day: Rock Band
647,User talk:Guitarherochristopher/Archive
648,User:DJ Kitty
649,Wikipedia:WikiProject Video games/Newsletter/20090701/Interview
650,User talk:GuitarGodAnth
651,User talk:92.25.238.201
652,User:RussBot/Similar titles report/17
653,User talk:Azn6565
654,User talk:89.241.62.39
655,Grim Ripper
656,Izzy Sparks
657,Xavier Stone
658,Casey Lynch
659,Lou (Guitar Hero)
660,Matty Cannz
661,Marcus Fretshredder
662,Steve Ouimette
663,Rob Shaw (filmmaker)
664,Telestream pipeline
665,User talk:76.22.141.230
666,Jessica Hamby
667,User:Thesonicsword
668,Wikipedia:WikiProject Council/Proposals/Konami music video game
669,User:Secret Saturdays
670,User talk:74.45.212.193
671,Wikipedia:Featured and good topic candidates/Addition log/July 2009
672,Rock Band Network
673,List of songs in Guitar Hero 5
674,List of songs in DJ Hero
675,User talk:Masem/Archive 5
676,User talk:72.152.168.135
677,User talk:83.104.251.58
678,User talk:Emsyd101
679,Wikipedia talk:Non-free content/Archive 42
680,Karaoke Revolution (2009 video game)
681,Talk:Octavia (effects pedal)
682,Wikipedia talk:Manual of Style/Video games/Archive 2
683,User:Dmanskater11/Beatles Rock Band Song List Sandbox
684,List of songs in The Beatles: Rock Band
685,User talk:Wepole
686,User talk:98.165.152.140
687,User talk:82.29.30.183
688,Bit.Trip Core
689,User:J.nesta/Games Completed
690,User:J Milburn/Pages with excessive NFC
691,Possibility Playground
692,2007 in downloadable songs for the Rock Band series
693,2008 in downloadable songs for the Rock Band series
694,List of downloadable songs for the Rock Band series
695,User talk:Dmanskater11/Beatles Rock Band Song List Sandbox
696,User talk:98.118.224.44
697,User talk:Destroythebrainitstheonlyway
698,User talk:173.59.117.250
699,Wikipedia:WikiProject Spam/LinkReports/ez-tracks.com
700,User talk:198.189.119.254
701,User talk:Evil text editor
702,Ryan T. Fox
703,User talk:98.226.65.225
704,User talk:Y2kcrazyjoker4/Archive 1
705,Wikipedia:WikiProject Spam/LinkReports/wwwguitarherostore.com
706,User talk:141.157.230.50
707,User talk:97.93.105.3
708,User talk:Jamster1559
709,User talk:71.196.202.122
710,Wikipedia:Redirects for discussion/Log/2009 September 29
711,User talk:76.1.164.114
712,DJ Hero 2
713,User talk:96.2.157.88
714,User talk:163.150.33.207
715,User talk:Kaleoisdabomb
716,User:Vulgur vulture
717,Talk:High-definition television/Archive 3
718,User talk:75.24.108.238
719,User talk:Emssme
720,User:BloomingtonBeat/I Fight Dragons
721,Kings and Queens (Thirty Seconds to Mars song)
722,User talk:96.52.249.208
723,User talk:71.223.238.71
724,Rock Band Mobile
725,User talk:Jkuqali5000
726,Third-party accessories for the Wii Remote
727,User:Racheliaquaniello
728,Wikipedia:Featured and good topic candidates/Guitar Hero/addition3
729,Wikipedia talk:WikiProject Video games/Archive 76
730,Dearborn Homecoming Festival
731,Sledgehammer Games
732,User:Computer97/Rock Hero
733,User:Cpatain Rex
734,User:Allen4names/Newtype USA
735,According to You
736,User talk:96.60.16.39
737,User talk:Dr. McMonster
738,True Crime (series)
739,List of songs in Green Day: Rock Band
740,User:Epps2
741,User talk:98.234.43.12
742,Dimitri Coats
743,User talk:99.238.231.59
744,Wikipedia talk:WikiProject Video games/Archive 78
745,Wikipedia:Reference desk/Archives/Science/2009 December 18
746,User talk:71.202.220.188
747,Rock Band (iOS)
748,User talk:Monsterbaba
749,2010 in downloadable songs for the Rock Band series
750,User:Thorarin
751,Wikipedia:Good articles/By length
752,User talk:A Nobody/Archive 26
753,Wikipedia:Featured and good topic candidates/Addition log/January 2010
754,Just Dance (video game)
755,User talk:91.18.72.213
756,Wikipedia:Featured and good topic removal candidates/2010 log
757,User:DiscoLava
758,Guitar Her0
759,User talk:72.145.198.102
760,Chegg
761,Guitar Hero: Megadeth
762,Shaimus
763,"Wikipedia:WikiProject Spam/COIReports/2010, Jan 21"
764,MIDItarHero
765,User talk:86.176.98.250
766,User talk:75.82.124.235
767,User talk:81.152.111.50
768,Wikipedia:Database reports/Atypical deletion log actions/3
769,User talk:141.156.196.114
770,User talk:OrangeBoxMonster
771,User talk:Ttonyb1/February 2010 Archives
772,User talk:121.209.250.88
773,Wikipedia talk:WikiProject Video games/Archive 79
774,User talk:75.167.220.24
775,Talk:Final Fantasy XIII/Archive 8
776,User talk:76.175.137.45
777,Wikipedia:Articles for deletion/Log/2010 February 28
778,Stone Temple Pilots (2010 album)
779,Wikipedia:Articles for deletion/2009 in downloadable songs for the Rock Band series (2nd nomination)
780,List of Playboy Playmates of 2008
781,Rock Band 3
782,List of songs in Rock Band 3
783,User talk:Masem/Archive 6
784,User talk:Nightblossom12
785,User:Domos123/Userboxes
786,List of Rock Band Network 1.0 songs
787,User talk:Killer165
788,Rock of the Dead
789,User:Ralphyap
790,User talk:Bob2233445
791,User talk:72.231.169.52
792,User talk:99.54.185.244
793,User talk:DeliOfTheGhetto
794,User talk:J.delanoy/Archive 28
795,User talk:75.22.139.193
796,User talk:99.229.208.232
797,User talk:76.113.176.190
798,User talk:173.79.125.78
799,User talk:PattyBoomba
800,Power Gig: Rise of the SixString
801,List of genres
802,User:American che
803,Universal Interactive
804,User talk:Goodboy65
805,User talk:173.56.93.214
806,User talk:190.87.10.240
807,User talk:74.253.240.10
808,User talk:60.230.230.106
809,User talk:Carlos Valasces
810,Guitar Hero: Warriors of Rock
811,List of songs in Lego Rock Band
812,List of songs in Guitar Hero: Warriors of Rock
813,User talk:71.48.58.137
814,Scott Pilgrim vs. the World: The Game
815,Dance Central (2010 video game)
816,User talk:Wiggybirdbert
817,Gareth Loy
818,Guitar Hero (iOS)
819,User:Oel43/Sandbox
820,User talk:Fart2000
821,User talk:164.116.224.107
822,User talk:Supersoccerboy7
823,User talk:Bittybaby11
824,User talk:Ycube540
825,User talk:71.230.94.196
826,User:DanX1
827,List of WCG Ultimate Gamer episodes
828,User talk:Lockdownlimit
829,User:Obertdp7/Dale Obert
830,User talk:General CMS a der
831,User:Dorsal Axe/Sandbox
832,User talk:139.147.104.154
833,Wikipedia:Featured and good topic removal candidates/Guitar Hero series/archive1
834,User talk:ChrisMuncie69
835,Jack McCauley
836,SingStar Guitar
837,Sudden Death (song)
838,Gamification
839,User talk:JimmyChunga101
840,Instant Jam
841,User talk:MotleySabbathMaiden
842,List of songs in DJ Hero 2
843,User talk:Footballer77
844,User talk:Pjdt1
845,Samba TV
846,User talk:72.18.170.241
847,User:Doctorawesomeness
848,User talk:66.154.148.31
849,User talk:174.56.72.2
850,User talk:99.28.150.142
851,Wikipedia:0.8/Index/G4
852,User talk:Misterhat
853,User talk:72.148.47.10
854,User talk:75.75.185.27
855,Elena Siegman
856,Template:Anarchy Club
857,Technological and industrial history of 21st-century Canada
858,User talk:66.154.186.142
859,2011 in downloadable songs for the Rock Band series
860,Wikipedia talk:Notability/Archive 47
861,Rules of Engagement (season 2)
862,User talk:173.63.184.194
863,User talk:75.118.77.20
864,User:Jimcab
865,User talk:Hayesman96
866,Wikipedia talk:WikiProject Video games/Archive 86
867,User talk:184.99.112.248
868,Wikipedia:In the news/Candidates/February 2011
869,User talk:76.164.101.103
870,Portal:Current events/2011 February 9
871,User talk:76.87.42.251
872,User talk:98.141.2.6
873,Rock Band Reloaded
874,User talk:Potterforever
875,User talk:211.26.106.216
876,User talk:Sessychest3
877,Wikipedia talk:WikiProject Video games/Archive 87
878,User:Alam567
879,User:Nczempin/Books/vg001
880,User:Littleman46
881,Rocksmith
882,User:Happyemokid1
883,Wikipedia:Miscellany for deletion/Wikipedia:WikiProject Music Video Games
884,User talk:SuperSteve20
885,User talk:76.254.139.205
886,User talk:98.67.157.243
887,User talk:SandraMcguire
888,User talk:88.148.36.87
889,User talk:JamesRox44
890,User talk:Antraf661
891,User talk:Uscfan27
892,Talk:List of YouTubers/Archive 6
893,Wikipedia:WikiProject Spam/LinkReports/vhnd.com
894,User talk:Dre williams
895,Dance Central 2
896,List of esports players
897,User:West.andrew.g/Dead links/Archive 16
898,User:Mr. Stradivarius/PROD log
899,User talk:90.218.126.69
900,User talk:98.14.103.47
901,User talk:74.77.143.156
902,User talk:184.10.222.154
903,User talk:96.251.178.115
904,User talk:82.41.128.39
905,User talk:Jfhgsdslf
906,User talk:110.55.131.232
907,User:Gregcrowe/draft article on game industry news
908,Skylanders
909,User:Tim91mo79
910,Superpowerless
911,User talk:99.159.55.14
912,User talk:Jakman100995
913,User talk:Eminem514
914,List of Rock Band Network 2.0 songs
915,User talk:92.2.21.16
916,User talk:Zubat98
917,User talk:Lugermonth
918,Wikipedia:Featured article candidates/Rhythm game/archive1
919,User talk:Nick5Klein
920,User talk:Joeyscool3
921,User talk:Crazedmonster
922,Wikipedia:Featured article candidates/Archived nominations/November 2011
923,User:Purplebackpack89/Sandbox
924,User talk:99.127.37.226
925,User talk:Jono8198
926,User talk:108.25.181.116
927,User talk:82.36.112.147
928,User talk:Themens1244
929,User talk:Themens124444
930,User:West.andrew.g/Dead links/Archive 261
931,User talk:74.212.59.194
932,User talk:Jackv567
933,User:West.andrew.g/Dead links/Archive 271
934,User talk:Jaybridson
935,User talk:Dfeargbv
936,User talk:Beniboy12
937,User talk:KillerStarMan
