,linkshere
124,User:Scepia/Katamari
125,User:Gillespee
126,User:Talez
127,User:Lucashoal
128,Wikipedia talk:WikiProject Video games/Archive 8
129,User:Jennytablina
130,User:Masamunecyrus
131,User:BenetD
132,User:The tooth/Boxes
133,User:Manhatten Project 2000
134,User:Symmetric Chaos
135,User:Paragonofevil
136,User:Boomshadow
137,User:Neonlicht
138,Wikipedia:Version 1.0 Editorial Team/WPPlaces
139,User:Loco830/Boxes
140,User:CeraSeptem
141,User:Per Honor et Gloria/FA
142,User:Tinlion09
143,User:FallenAngelEyes
144,User:AphoenixnamedBOB
145,User:Yellowtelemundo
146,User:Mrtrblmkr1
147,User:Alba/Userboxes
148,User:Vir/sandbox/feature index
149,List of Namco games
150,User:Krissyray
151,User:Amigobro2
152,User:Crisu
153,User:Tps
154,User:Coach.nyta
155,User:CComMack/Userboxes
156,User:Hateless
157,User:Statikeffeck
158,User:Rmzy717 AT SCHOOL
159,List of Cousins (Katamari Damacy)
160,Talk:List of Cousins (Katamari Damacy)
161,User:Bailey Cyan
162,User:Anoma lee
163,User talk:Suichi Matsumoto
164,User:Bite the Wax Tadpole
165,User:Z4ns4tsu
166,Wikipedia:Version 1.0 Editorial Team/WikiProject full article list
167,User:TaggedJC/AnnoyingBoxes
168,User:Bodhijesse
169,User:Vanwall
170,User:Kilyle
171,User:Masamunecyrus/Boxes
172,User:Da Big Bozz
173,Talk:Kraken in popular culture
174,Yuu Miyake
175,Wikipedia:Requests for adminship/A Link to the Past 2
176,User:Shanie HK
177,User:Bearica
178,User:Paleblue
179,User:Tuberculosisness
180,User:Bcherry
181,Talk:Main Page/Archive 64
182,User:PantheraLeo
183,User:Hd/boxen
184,User:DoctorWorm7
185,User:Generalnonsensecomic
186,User talk:Scepia/Katamari
187,User:Raven 1959/Userboxes
188,LocoRoco
189,User:AmuroNT1
190,User:Quadrius
191,Elebits
192,User:Zorkon
193,User:TBod
194,User:Likchan
195,User:Rudhaen
196,User:JenGrana
197,User talk:Havok/archive01
198,User:Idonotlikepeas
199,User:Rudroni
200,User:Brooza
201,User:Axem Titanium
202,Wikipedia talk:WikiProject Video games/Archive 10
203,User:PaperTruths/About
204,User:Dragon of the Pants
205,User:Artemiswolfang
206,User:QBKooky
207,User:Colossus 86
208,User:Lhall
209,User:RandomChu/Userboxes
210,User:Dbluepixie
211,User:Donbert/myboxes
212,User:Silence/FA2
213,User:Disavian/Userboxes
214,User:AWaC Pseudo
215,User:Ivvan Cain
216,User:Caeliv
217,User:Disavian/Userboxes/Hobbies
218,User:Antmoney85
219,User:UBX/Userboxes/Games
220,User:Freshgavin/Sandbox/Featured articles
221,User:Fractalchez
222,Portal:North America/Featured articles
223,User:Short stop
224,User:Rickyrab/Userboxes
225,User:Disavian/Userboxes/Katamari
226,User:Kotepho/sand
227,User:OpiumCricket
228,User:Sanskritkanji
229,The King
230,Leonard van Munster
231,User:Master Bratac
232,User:Naota
233,User:Pyrogen
234,User:ASDFGHJKL
235,Jenova Chen
236,User:ScaredCrow
237,User:Jjam189
238,User:Turbokoala
239,User:Activationensues
240,Wikipedia:Featured articles
241,User:CALR/FAs I've read
242,Wikipedia:Featured articles/sandbox
243,User:Sharonlees
244,Wikipedia:Version 0.5 FA Review
245,Wikipedia:Articles for deletion/Log/2006 July 17
246,Wikipedia:Articles for deletion/List of running gags (2nd nomination)
247,User:IbogaShrub
248,User:Hario
249,User:Konman72/Userboxes
250,User:Daft SPARTAN-117
251,User:Merope
252,User:Goteki
253,User:Jugend~enwiki
254,User:Kidwiththehair
255,User:AquinasProtocol
256,Wikipedia talk:WikiProject Biography/Archive 1
257,User:Galactor213/Userboxes
258,User:Technocratic
259,Wikipedia:WikiProject Stub sorting/Discoveries/Archive12
260,User:Krynnish Conspiracy
261,Royal Rainbow
262,User:Zerophyte
263,Wikipedia talk:WikiProject Video games/Archive 14
264,User:The Diplomat
265,User:Tirkaro
266,User:Underbar dk/Userboxen
267,User:NateDan/Userboxes
268,User:ForestAngel
269,User:Flood of SYNs/Links
270,User:2dMadness
271,User:JaimeTrax
272,User:Xylir
273,User:Feature Historian
274,User:Judge-z
275,Talk:Final Fantasy VII/Archive 3
276,Wikipedia:Peer review/Age of Empires III/archive1
277,User:HehEXE
278,User:ShogoFan3000
279,User:Skoban
280,Mr. Driller Drill Land
281,User:Ejm634
282,List of Mega64 episodes
283,User talk:ZS/2005 archive
284,Wikipedia talk:WikiProject Video games/Archive 16
285,User:Indy Gold
286,Portal:Video games/Featured article
287,Portal:Video games/Featured article/14
288,User:Ethan94
289,Talk:Bumble Ball
290,User:Woogers
291,User:1302
292,User:Jacrio
293,User:Vercalos/Userboxes
294,User:Sharkface217/Userboxes
295,User:Landexem
296,User:HubmaN
297,User:ChibiKuririn/Userboxes
298,User:Yggdrasilly
299,User:Senorelroboto
300,User:Squidpod
301,User:Markos Decimus Supremus
302,User:Mushiking
303,User:Supernovacaine
304,User:Addict 2006
305,User talk:PeanutCheeseBar
306,User:MichaelACookII
307,User:Fatjoe151
308,User:RPowell
309,User:MrErku/userbox
310,User:Super Doogles
311,User:Jet082
312,User:Keberne
313,User:Meredith Garstin
314,User:Nicknchops
315,User:Luizalves
316,User:Trainra
317,User:Stratadrake/Userboxes
318,User:Themhooligans
319,User:Turbinator/Infobox
320,Chulip
321,User:Waymond Tang
322,User talk:MalikCarr
323,User:Geekler/Userboxes
324,User:MintBeast
325,User:ChunkyKong12345
326,User:JiveTurkey
327,User:Krychek
328,User:Miyazaki203
329,Wikipedia:Reference desk/Archives/Miscellaneous/2006 December 23
330,Wikipedia:Manual of Style/Video games
331,User:Tsunomaru
332,User:Laerwen
333,PowerUp Forever
334,User:ISeeDeadPixels
335,User:Sebleblanc/MyUserboxes
336,User:Omicron91
337,User:T3h wookiee
338,User:Hgtonight
339,User:Masem
340,User:Miriam The Bat/Userboxes
341,User talk:THB/Archive 2
342,User:ConductorMTM
343,Wikipedia:Articles for deletion/Log/2007 January 26
344,User:KaufmanIsAwesome
345,Wikipedia:Articles for deletion/List of 8-bit Atari game music
346,User:Comperr/userboxes
347,Talk:Platform game/Archive 1
348,Wikipedia talk:WikiProject Video games/Archive 21
349,Katamari series
350,User:AshTM
351,User talk:Skamennoodles
352,User:AntagonistRising
353,User:Gailbear
354,Wikipedia:Featured articles/Image survey
355,2000s in video games
356,Wikipedia talk:WikiProject Video games/Archive 22
357,User:Naruhodo
358,User:JackSparrow Ninja/Userboxes
359,User:Geohevy/Navigation
360,User:Audiosmurf
361,User:LoganTheGeshrat/oldpage
362,User:Exacerbation/userboxes
363,User:Exacerbation/Sandbox
364,User:Merkuri
365,User:Sndbox
366,Wikipedia:WikiProject Spam/LinkSearch/mobygames.com
367,User:E-tsukiyono
368,List of artworks known in English by a foreign title
369,Wikipedia:WikiProject Spam/LinkSearch/Mobygames.com
370,User:Camknows
371,Beautiful Katamari
372,User:Zidane tribal
373,Damacy
374,User:Shortplaya
375,Talk:Club Penguin/Archive 2
376,User talk:Uncle Harvey
377,User:MichaelACookII/damacy
378,Talk:Grand Theft Auto III/Archive 1
379,User:...adam.../stuff/3
380,User:DareonClearwater
381,User:NiGHTS into Dreams...
382,User:Gaitand92
383,User:Jezebel Parks/UBX
384,User:Urban Launch~enwiki
385,User:Sakanaya
386,User:Xenigma/userboxes
387,User:Zajq
388,User:Rdaulton
389,User:700 lives
390,User:Orginality Is Key7793
391,Katamari Damacy Mobile
392,User:AstroPig7
393,Wikipedia:Articles for deletion/Log/2007 April 27
394,Wikipedia:Articles for deletion/Cult computer and video games
395,User:Mo the Genius
396,Talk:List of Kappa Mikey episodes
397,Wikipedia:WikiProject Video games/Reference library/Edge
398,User talk:GaTman11
399,Masayuki Tanaka
400,User:Lazerbot4444
401,User talk:Gendreads
402,User:Sahmeditor/My userboxes
403,User:KyrlonAcid
404,Wikipedia:Templates for deletion/Log/2007 June 9
405,User talk:71.193.133.94
406,User:Sasuxnaru
407,American McGee's Grimm
408,User:Komadori27
409,User:Tigerghost/Sandbox
410,Noby Noby Boy
411,User:Pythagorean Theorem
412,User:Poisonous-pastry
413,Talk:Kirby (Nintendo)/Archive 1
414,User:Phil.e./Userboxes
415,Wikipedia:WikiProject Featured articles/Articles
416,Wikipedia talk:What Wikipedia is not/Archive 13
417,User:Wingedregent
418,User:Solennial
419,User:Solennial/userbox
420,User:Solennial/userboxtable
421,User:Return to Serenity
422,User:Saramichiru
423,User:Karupin
424,User:XMog
425,User:Canada-kawaii/Archive2
426,Wikipedia talk:Featured articles/Archive 7
427,PlayStation
428,Wikipedia:Articles for deletion/Log/2007 September 24
429,Wikipedia:Articles for deletion/RuneScape combat
430,User:Zeeboo
431,User:Gargomon251
432,Talk:Imaginationland Episode I
433,The Best (PlayStation)
434,File:COCX-32760 front.jpg
435,User:NoGoodScoundrel
436,User:Faux News 11
437,User talk:Gadesxion
438,User:Dr pda/Featured article statistics
439,User:Damian Yerrick/ubx
440,Wikipedia:Articles for deletion/Log/2007 December 4
441,Wikipedia:Articles for deletion/List of Cousins (Katamari Damacy)
442,User talk:Masem/Archive 1
443,User:Thecrimsonanthropologist
444,User:Thecrimsonanthropologist/Boxen
445,User:Emijrp/Featured articles list
446,List of VideoGaiden episodes
447,Dance Dance Revolution Extreme
448,Talk:Ichigo
449,Wikipedia:WikiProject Video games/1UP Reference Update Task Force
450,User talk:Kristin892
451,User:Kogoro 9 23/Sandbox
452,User talk:122.105.183.67
453,Talk:The Legend of Zelda: A Link to the Past and Four Swords/Archive 1
454,User talk:AnmaFinotera/Archive 6
455,Satoru Kōsaki
456,User:JohnnyMrNinja/vgproj1
457,Perimeter (video game)
458,User:Nefariousopus
459,User:Novil Ariandis/Featured articles with subcategories
460,User:FinalChase
461,Wikipedia talk:WikiProject Video games/Archive 52
462,Wikipedia:Featured article review/Katamari Damacy/archive1
463,Talk:List of video game genres/Archive 2
464,Game On (exhibition)
465,Wikipedia:Featured article review/Katamari Damacy
466,User:Dr pda/List of FAs by citation density
467,User:SelectionBot/0.7/P-4
468,User:SelectionBot/0.7/V-3
469,Wikipedia:WikiProject Video games/Wikipedia 0.7 workshop
470,Wikipedia talk:Manual of Style/Video games/Archive 1
471,User:Fredgoat
472,Wikipedia:Categories for discussion/Log/2008 October 6
473,Wikipedia:Featured article review/archive/September 2008
474,Wikipedia:Reference desk/Archives/Miscellaneous/2008 October 17
475,Tornado Mania!
476,User:Silence/Articles
477,Wikipedia talk:WikiProject Video games/Archive index
478,Wikipedia talk:WikiProject Video games/Archive 59
479,Wikipedia talk:WikiProject Video games/Archive 60
480,I Love Katamari
481,Wikipedia:0.7/0.7index/Video games
482,Korogashi Puzzle Katamari Damacy
483,Wikipedia:0.7/0.7alpha/K1
484,Wikipedia:Featured articles/By length
485,User:Tirethminet/userboxes
486,Katamari Forever
487,Wikipedia:Date formatting and linking poll/List of articles with linked ISO dates (8)
488,GestureTek
489,User:Ratty-1
490,Muscle March
491,Tornado Outbreak
492,User:Lord Sturm
493,User:Al-Khwarizmi~enwiki
494,Wikipedia talk:Manual of Style/Japan-related articles/Archive 22
495,Music of the Katamari Damacy series
496,List of PlayStation 2 Classics for PlayStation 3
497,Wikipedia talk:WikiProject Video games/Archive 76
498,User talk:98.230.19.210
499,Star Trigon
500,User:Qcomplex5/UBX/lists/general4
501,User talk:Macwilli
502,Gamer Symphony Orchestra at the University of Maryland
503,User:Dorsal Axe/Sandbox
504,User talk:174.1.147.171
505,User talk:Doug Weller/Archive 18
506,User:Ogreenworld
507,User:Senpay
508,List of video game mascots
509,Wikipedia:0.8/Index/K1
510,User:Tipmang/N-Sider
511,User:LoganTheGeshrat
512,List of Mad episodes
513,Wikipedia talk:WikiProject Video games/Archive 87
514,User:Alam567
515,Robin Hunicke
516,Katamari
517,User talk:175.45.7.226
518,Wikipedia:WikiProject Video games/Newsletter/20110706/Interview
519,User:Aude/Sandbox17
520,User:Purplebackpack89/Sandbox
521,Katamari Amore
522,Touch My Katamari
523,Wikipedia:WikiProject Video games/Reviewing pre-2008 FAs
524,Now Production
525,2013 in video games
526,Wikipedia talk:WikiProject Video games/Archive 93
527,User:Jdaniels15
528,ShiftyLook
529,User:HelicopterLlama
530,Talk:Video game music/Archive 1
531,List of video games in the Museum of Modern Art
532,Wikipedia:WikiProject Video games/Recognized content
533,Asuka (name)
534,User:The ed17/Featured articles by prose size
535,User:The ed17/Featured articles by wiki text
536,Knack (video game)
537,User:Soliloquy259/sandbox
538,List of video game crowdfunding projects
539,User talk:PaytonRed
540,Wikipedia talk:Manual of Style/Video games/Archive 3
541,User talk:118.210.18.83
542,Talk:Exstetra
543,BigHit Series
544,Wikipedia talk:WikiProject Video games/Archive 101
545,List of works in the Museum of Modern Art
546,List of video games considered the best
547,User:Klytos/sandbox
548,User:Czar/VGGF
549,List of Unity games
550,User talk:92.28.208.118
551,Let Me Tell You a Story
552,Wikipedia talk:WikiProject Video games/Archive 103
553,List of Clarence episodes
554,User:Torchiest/Sandbox/VGQ12014
555,Wikipedia:WikiProject Video games/Newsletter/20140402/Report/FA list
556,Shigeru Matsuzaki
557,Boss Fight Books
558,Lovers in a Dangerous Spacetime
559,User:CleanupWorklistBot/lists/Featured articles
560,Alex Dodge
561,Wikipedia talk:WikiProject Video games/Archive 110
562,Talk:Mata Hari/Archive 1
563,User:Maplestrip/sandbox
564,Wattam
565,User:Rhododendrites
566,User:Rhododendrites/userboxes
567,Wikipedia:Reference desk/Archives/Computing/2015 January 23
568,The Wonderful End of the World
569,User:Ichthyoid/Video game lists
570,Donut County
571,User:Masem/1up
572,Wikipedia:Unreviewed featured articles/sandbox
573,User:ԱշոտՏՆՂ/sandbox1
574,Wikipedia talk:WikiProject Video games/Archive 115
575,User:Fox/sandbox
576,Talk:History of Japan/Archive 8
577,D.I.C.E. Awards
578,Wikipedia talk:WikiProject Video games/Archive 120
579,Wikipedia:Reference desk/Archives/Entertainment/2016 February 27
580,User:InflatableSupertrooper/GDCA GOTY
581,Game Developers Choice Award for Game of the Year
582,User:MicrosoftSamTTS
583,User:Fox/generatestats
584,User:Dingruogu/FA
585,User:Pigrocket
586,User:Acer/Simple2
587,Talk:Castlevania: Symphony of the Night/Archive 1
588,User:Tymewalk
589,User:Otrop
590,User:KurtJmax
591,Intellectual property protection of video games
592,User:TParis/Featured Article By Length
593,Lovely Planet
594,List of Bandai Namco video game franchises
595,Wikipedia:Redirects for discussion/Log/2017 October 31
596,Cosmo Gang the Puzzle
597,User:Katie lt3/Watchlist
598,User:SQL/FA-Ores
599,User:SteelLighthouse/Userbox
600,"User:Souliousery/Books/Wikipedia, 2004-2009."
601,2020 in video games
602,Taiko no Tatsujin: Drum 'n' Fun!
603,User:Lopullinen/sandbox
604,Klonoa (2008 video game)
605,Katamari Damacy Reroll
606,User talk:Llc.id
607,User:Dawid2009/video games
608,User:ShindoNana
609,Portal:Video games/Featured content
610,Wikipedia:Userboxes/Games/Video games/Other
611,User:Major Video game Association/sandbox
612,Star Ixiom
613,Talk:List of video games considered the best/Archive 3
614,User:Clangamer42
615,Aivi & Surasshu
616,Get Played
617,Talk:The Prince/Archive 1
618,Wikipedia:Articles for deletion/Log/2019 October 21
619,Wikipedia:Articles for deletion/List of Rescue Me characters
620,User:J947/sandbox/8
621,User:Rhododendrites/userpagebottom
622,User:Namcokid47/Topics
623,User:ArcAngel/sandbox
624,Portal:Video games/Recognized content
625,User:Namcokid47/History of Namco
626,User:Cat's Tuxedo/sandbox
627,User:RexxS/sandbox/testlinks
628,User:Pladica
629,User:SDZeroBot/Featured articles
630,User:Mibble92/sandbox/WBFAN
631,User:Mibble92/sandbox/FAnoms.2005
632,User:Rick Bot/sandbox/FAnoms.2005
633,User:Rick Bot/sandbox/WBFAN
634,User:Rick Bot/sandbox/tmp/FAnoms.2005
635,User:Rick Bot/sandbox/Featured articles
636,List of PAX events
637,User talk:Persia/sandbox
638,You Only Live Once (video game)
639,Wikipedia:Featured articles in other languages/English
640,User:LinguisticMystic/Like
641,Wikipedia:Unreviewed featured articles/2020/2004–2009
642,File:KingofAllCosmos.png
643,Talk:King of All Cosmos/Archive 1
644,User:Rlink2/Music 5
645,Klonoa Phantasy Reverie Series
646,Noclip.website
647,D.I.C.E. Award for Game of the Year
648,8th Annual Interactive Achievement Awards
649,Wikipedia talk:Vital articles/Level/5/Archive 9
650,Laura E. Hall
651,Draft:List of video game auteurs
652,User:Spongebobsquarepants2000
