,linkshere
101,User talk:SCB '92
102,Xbox 360
103,User talk:Evaunit666
104,User:SCB '92
105,User:NickLB9
106,User talk:Soniczip
107,Call of Duty: Roads to Victory
108,User talk:Greeves
109,User talk:Unflavoured
110,Talk:Battle of Stalingrad/Archive 1
111,Battle of Stalingrad in popular culture
112,Call of Duty
113,User talk:71.230.97.186
114,User talk:Sharpshot94549
115,Paul Chaloner
116,List of Windows Mobile Professional games
117,Wikipedia:WikiProject Video games/Good content
118,World Series of Video Games
119,User:Masem
120,Wikipedia:Articles for deletion/Log/2007 January 20
121,Template talk:Infobox video game/Archive 1
122,Wikipedia:Articles for deletion/Weapons and items from The Legend of Zelda series
123,User:Hurmoth
124,User:Deathtrap3000
125,User talk:Ashnard
126,High Moon Studios
127,User:Djungelurban
128,User talk:AmpleSteak
129,User:Sciss0rz/Games
130,Wikipedia:WikiProject Spam/LinkSearch/metacritic.com
131,User:Jacoplane/Logs/200307 5
132,User talk:Guru Larry
133,User talk:Andrew209
134,Call of Duty 4: Modern Warfare
135,User talk:Wageslave
136,User:Hopelessly Lost
137,List of Xbox 360 System Link games
138,3rd Space Vest
139,Cod2
140,Wikipedia:Articles for creation/2007-05-06
141,Wikipedia:WikiProject Video games/Reference library/Computer Gaming World
142,Wikipedia:WikiProject Video games/Reference library/Official Xbox Magazine
143,Wikipedia:WikiProject Video games/Reference library/PC Gamer (UK)
144,Wikipedia:WikiProject Video games/Reference library/PC Gamer (US)
145,User talk:CPTTARGET
146,Wikipedia:Reference desk/Archives/Entertainment/2007 May 19
147,User talk:ASprigOfFig
148,User talk:Masterchief46517/archive
149,User talk:DanMP5/Archive 1
150,User:SeanMooney/Sandbox/SysLink
151,User talk:Ck lostsword/Archive/Archive 4
152,User talk:TomasBat/Archive
153,User talk:DarknessFalls13
154,File:Callofduty2pointeduhoc.jpg
155,User talk:Superbeecat
156,User:The Infamous Dr. Salvador
157,Wikipedia:WikiProject Good articles/GAN Backlog Drives/July-August 2007
158,Wikipedia:WikiProject Military history/Assessment/Drive/68
159,User talk:71.86.73.150
160,Wikipedia:Administrators' noticeboard/3RRArchive53
161,Call of Duty 4: Modern Warfare (Nintendo DS)
162,User talk:SuperChencho
163,Wikipedia:Requests for adminship/Giggy
164,User:WelcometoBucketheadland
165,User talk:Martarius
166,User:StormXor
167,User talk:Hirohisat/archive3
168,Erich Redman
169,User talk:WikipedianMarlith/Archive IV
170,User:Qqmqq
171,User talk:Giggy/Archive/Suggestbot
172,User talk:Giggy/Archive/July 2007
173,User talk:Giggy/Archive/June 2007
174,Joshua Gomez
175,User talk:Sdegner
176,User talk:Strongsauce
177,Wikipedia talk:WikiProject Video games/Archive 31
178,User talk:K1LLAGAME
179,Wikipedia:WikiProject Good articles/Project quality task force/Sweeps/Running total
180,Talk:Call of Duty 2/Archive 2
181,User talk:Mynameisnotpj
182,User talk:UnaLaguna/Automated messages
183,User:Oldking666
184,User talk:Ending21453
185,User talk:Smashbrosboy
186,"User talk:WikipedianMarlith/Archive Eight, these archives don't last long"
187,User talk:Giggy/Archive/November 2007
188,User:Triviabuff13
189,User talk:Petriheil
190,User talk:Sir Intellegence/Archive 1
191,User talk:Fusionmix
192,User talk:David Fuchs/Archive 10
193,"Wikipedia:WikiProject Spam/COIReports/2007, Dec 3"
194,User talk:Durova/Archive 40
195,Wikipedia talk:WikiProject Video games/Archive 33
196,Wikipedia:WikiProject Spam/LinkReports/callofdutysworld.blogspot.com
197,User:Tntnnbltn/games
198,Wikipedia:Requests for adminship/Revolving Bugbear
199,User talk:Poss
200,User:Remurmur/videogames/Steven
201,User talk:Bibliomaniac15/Archive 6
202,User talk:James086/2008/Archive1
203,Wikipedia:Good article reassessment/Archive 34
204,List of VideoGaiden episodes
205,Wikipedia:Good article reassessment/Call of Duty 2/1
206,User talk:Wiki131wiki
207,CoD 2
208,User talk:Awl/Archive 1
209,Image Metrics
210,Wikipedia talk:WikiProject Video games/Archive 37
211,User talk:LEGOMANVII
212,User talk:Red Phoenix/Archive 1
213,User talk:A Common Man
214,User talk:Prepsear
215,User talk:Tyciol/2008
216,User talk:Biggubeaa
217,Wikipedia:WikiProject Video games/Deletion/August 2006
218,User talk:92fs
219,User:Xenocidic/listgames
220,Wikipedia:WikiProject Video games/Deletion/2006
221,User:Lympathy/Games
222,User talk:Rooster212
223,User talk:Xeno/Archive 3
224,User talk:Stvrain69
225,User talk:Connorflanagan
226,User talk:.:Alex:./Newsletter/Video games
227,User talk:Intelligent9876522/signpost
228,User talk:Nm88
229,File:Call of Duty 2 Box.jpg
230,User talk:UltimateCyborgNinja
231,User talk:Nomader/signpost
232,User talk:Coltrain5041
233,User talk:ZappyGun
234,User talk:Zarex/Newsletters/WikiProject Video games
235,User talk:GTA Ganxtaize/Newsletters/WPVG
236,User:GTA Ganxtaize/Newsletters/WPVGDisplay
237,User talk:Promethean/wvgn
238,User talk:Gravelz
239,User talk:Frizbguy
240,User talk:Pacific Miles
241,User talk:KieferSkunk/Archive 5
242,User talk:FindDDRhands
243,User:UBX/COD
244,User:JohnnyMrNinja/vgproj2
245,Call of Duty: World at War (Nintendo DS)
246,User talk:Hello32020/Archive 7
247,User:Fatalityclan
248,User talk:Jacoplane/archive17
249,User talk:AeronPeryton/Archive 1
250,User talk:MuZemike/Archive 1
251,User talk:GoAway0000
252,Battle.net
253,User talk:Mr T (Based)/Archive 1
254,User talk:NerfGUNNER06
255,User talk:Totalinarian/Newsletters
256,User:SelectionBot/0.7/G-3
257,User:SelectionBot/0.7/V-3
258,User:SelectionBot/0.7/XYZ-1
259,Wikipedia:WikiProject Video games/Wikipedia 0.7 workshop
260,User talk:Theleftorium/Archive 1
261,User talk:76.97.204.221
262,User talk:SWJS/Archive 1
263,User talk:Matrix8110
264,User talk:Bob1983
265,User talk:Krazidude95
266,User talk:Danie Tei
267,User talk:Hannu-san/Newsletters
268,User talk:FE411/Newsletter/Video Games
269,User talk:Lympathy/Archives/2008
270,User talk:Deltwalrus
271,Call of Duty: World at War
272,User talk:121.44.231.211
273,Talk:Call of Duty 2/GA1
274,User:Dumlaox
275,User talk:Marasmusine/VG
276,User talk:Truco/Archive 17
277,Wikipedia:WikiProject Video games/Newsletter/20081203
278,User talk:Giggy/Archive/December 2008
279,Call of Duty: Modern Warfare 2
280,User talk:Omnechist/archive1
281,User talk:Zalgo/Archives2008/December
282,Wikipedia talk:WikiProject Video games/Archive index
283,User talk:Lympathy/Archives/2008/December
284,Call of Duty: World at War – Final Fronts
285,User talk:Someone another/Archive 2
286,User talk:Gazimoff/Archives/2008/December
287,User talk:David Fuchs/Archive 22
288,User talk:Versus22/Archive 2
289,User talk:Ged UK/Archives/2008/December
290,User talk:Law/December 2008
291,User talk:Cloud668/Archive 4
292,User talk:Mika1h/Archive 3
293,User talk:Krator/Archive/2008/December
294,User talk:Staka/Archive 3
295,User talk:X201/Archive 3
296,User talk:Cabe6403/Archive 6
297,User talk:Chimpanzee/Archive 2
298,User talk:Xeno/Archive 11
299,User:Paygar/construction site
300,User talk:The $R$/Archive 7
301,User talk:Kanonkas/Archive 2
302,User talk:Sephiroth BCR/Archive 21
303,User talk:S@bre/Archive 6
304,User talk:76.208.61.219
305,Talk:Lockheed AC-130/Archive 2
306,User:Blackwatch21/Games
307,User talk:Penale52/Archive 1
308,List of best-selling Xbox 360 video games
309,Wikipedia:0.7/0.7index/Video games
310,User talk:WikipedianMarlith/Archive Twelve
311,Talk:The Pirate Bay trial/Merge draft
312,User talk:RkOrton/Archive 12
313,User talk:Hereford/news/Archive 1
314,User talk:85.99.0.145
315,Wikipedia:0.7/0.7alpha/C1
316,User talk:Kung Fu Man/archive3
317,User talk:Jfioeawfjdls453/Archive 6
318,User talk:Artichoker/Archive 5
319,User talk:Ayrton Prost/archive 3
320,List of first-person shooters
321,"Wikipedia:WikiProject Spam/COIReports/2009, Apr 6"
322,John Mariano
323,User talk:Canucatchbob
324,User talk:Oscarthecat/Archive 8
325,User talk:Randomran/Archive 1
326,User talk:Mm40/Archive 2
327,User talk:Phil Durst
328,User talk:PresN/Archive 5
329,User:Ben1239randy
330,User:Ismashed/Archive 1 first 50 posts June 2009
331,User talk:KojiDude/Archive 5
332,User talk:76.231.161.192
333,User talk:Nreive/Archive 3
334,User talk:Masem/Archive 5
335,User talk:ConnorJack/Archive 3
336,Wikipedia:Good article reassessment/List of community reassessments
337,User:Gary/Topics
338,User talk:75.28.130.114
339,User talk:86.169.222.151
340,Toujane
341,User talk:JayC/Archive 4
342,Modern Warfare 2: Ghost
343,User talk:121.222.44.38
344,User:Blackwatch21/Archive 3
345,Index of Windows games (C)
346,Call of Duty 2 (Collector's Edition)
347,Call of Duty 2 (Game of the Year Edition)
348,Koslov
349,User talk:Jesuzfreak777
350,User:Silver Sonic Shadow/List of Xbox 360 games
351,User:Silver Sonic Shadow/List of Xbox 360 games: A-F
352,File:FPSChart.svg
353,Sledgehammer Games
354,User:BrightR/Sandbox
355,No Russian
356,Controversies surrounding Call of Duty: Modern Warfare 2
357,User talk:NeilN/Archive 6
358,User talk:170.158.149.98
359,Wikipedia:Reference desk/Archives/Entertainment/2010 March 7
360,Serious Gaming
361,User:Ismashed/Archive 1 first 50 posts August 2009
362,Call of Duty: Black Ops
363,Nightmare (Avenged Sevenfold song)
364,IW (game engine)
365,User talk:Bovineboy2008/Archives/2008
366,User talk:Loopy2424
367,User:Dorsal Axe/Sandbox
368,User:NakedTruth
369,User talk:74.96.211.35
370,User talk:146.201.47.229
371,User talk:Nickin/Archive 1
372,Call of Duty: Modern Warfare 3
373,User talk:77.239.16.111
374,Talk:Assassin's Creed/Archive 1
375,Wikipedia:WikiProject Video games/Article alerts/Archive
376,Call of Duty: World at War – Zombies
377,User talk:92.236.12.141
378,Not Ready to Die
379,Call of Duty: Elite
380,User talk:117.254.14.8
381,User talk:124.182.51.150
382,Rene L. Moreno
383,User talk:76.230.50.115
384,Talk:Chinese civilization/Archive 25
385,Wikipedia:WikiProject Video games/Reference library/Games
386,User:Gregcrowe/draft article on game industry news
387,User:Innocuousm/Tek9
388,User talk:80.126.158.169
389,User talk:178.42.4.19
390,User talk:Raglafart
391,User talk:85.211.175.89
392,User talk:109.154.175.112
393,User talk:Bloodredsumo
394,User talk:82.31.34.133
395,User:West.andrew.g/Dead links/Archive 153
396,Call of Duty: Experience 2011
397,User:RMcD/WinGamesA-Z
398,F.E.A.R.
399,Call of Duty: Modern Warfare 3 – Defiance
400,User:Destructo 087/Archive 3
401,User talk:Caseymcln222
402,Wikipedia:Peer review/Call of Duty 2/archive1
403,Call of Duty: Black Ops – Zombies
404,Wikipedia:Peer review/January 2012
405,Production babies
406,User:Khanassassin/Sandbox: KF
407,Call of Duty: Ghosts
408,Talk:Call of Duty 2/GA2
409,Wikipedia:WikiProject Video games/Article alerts/Archive 2
410,Wikipedia:Good articles/Video games
411,User talk:Ferret/Archive 1
412,User talk:Agrowarrior
413,Wikipedia:Peer review/Call of Duty 2/archive2
414,User:Nohomers48/Games
415,User talk:Neutralfluid
416,Wikipedia:Peer review/April 2012
417,User talk:174.79.108.90
418,Call of Duty: Modern Warfare 3 downloadable content
419,Call of Duty: Black Ops II
420,Find Makarov: Operation Kingfish
421,User:CaseyPenk/sandbox/Xbox
422,User:X201/West and Zampella v. Activision
423,User:Tony414/List of 2005 number-one video games in the United States
424,User talk:Judgesurreal777/archive 8
425,Call of Duty Online
426,Call of Duty: Modern Warfare: Mobilized
427,Captain Price
428,User:Hippo99/Templates
429,Carry On (Avenged Sevenfold song)
430,User talk:Codmw33331
431,User:Laj787/sandbox
432,User talk:Kristofer.blanco
433,User:West.andrew.g/Dead links/Archive 986
434,User talk:197.195.169.108
435,Mark Ivanir
436,User talk:94.14.190.255
437,Wikipedia:WikiProject Video games/Recognized content
438,User:The ed17/Good articles by prose size
439,User:The ed17/Good articles by wiki text
440,User talk:205.155.252.252
441,User talk:94.5.18.58
442,User talk:151.225.218.65
443,User talk:188.221.239.106
444,Call of Duty: Black Ops: Declassified
445,Talk:Call of Duty/Archive 2
446,User talk:TheFanTasyz
447,User talk:Ninjaboyfromhell
448,User:Theo's Little Bot/GAs with maintenance tags
449,User talk:173.206.32.232
450,Kai Wulff
451,User:Gary/Good article reviews
452,Mohammad Alavi (game developer)
453,Survival (Eminem song)
454,Wikipedia:Triple Crown/Standard Winners
455,Wikipedia:Triple Crown/Standard Winners/Imperial Napoleonic Triple Crown
456,User:Shockwave643/Books/Call of Duty series - Unofficial Updated Edition
457,User:MWB1138/sandbox
458,Call of Duty: Strike Team
459,List of video games considered the best
460,User talk:24.38.19.220
461,User talk:74.209.39.151
462,User:Czar/VGGF
463,User:Rikuseppala007/Books/video game
464,User:PresN/vggoodarticles
465,User:Georgeh109/Call Of Duty
466,User:Torchiest/Sandbox/VGQ12014
467,Wikipedia:WikiProject Video games/Newsletter/20140402/Report/GA list
468,Wikipedia:WikiProject Video games/Newsletter/20140402/Feature
469,User talk:97.93.239.69
470,Call of Duty: Advanced Warfare
471,Call Of Duty 2 (Mobile)
472,Call of Duty (Windows Mobile)
473,Call of Duty 2 (Windows Mobile)
474,User talk:Bob rulz/Archive 4
475,Soap MacTavish
476,User talk:Thibbs/Archive 7
477,Satellite Award for Outstanding Platform Action/Adventure Game
478,User:Komchi
479,User talk:ThatCoDGuy 360
480,User:Aidanhoofe/Books/Call of Duty
481,User:Komchi/ThingsIHaveDone
482,Talk:Call of Duty 3/Archive 1
483,Call of Duty: Black Ops III
484,User:Prisencolin/esports games
485,User:ChristianBethel/Books/Call of Duty
486,User:Ekhtiarbdj/Books/Call of Duty
487,User:Davy getty/sandbox
488,List of backward-compatible games for Xbox One and Series X/S
489,Virtual Programming (company)
490,User talk:85.204.208.60
491,List of PC games (C)
492,User talk:GameLoverPuggle666
493,User talk:QuackyMcQuackers
494,Talk:OmniBus (video game)
495,User talk:Waffleseagreens
496,Call of Duty: Infinite Warfare
497,Call of Duty: Modern Warfare Remastered
498,Wikipedia talk:Manual of Style/Archive 182
499,Wikipedia:Help desk/Archives/2016 June 1
500,Call of Duty: Experience 2016
501,User talk:77.100.210.224
502,Call of Duty: Heroes
503,User:Nicolas.le-guen/GtkRadiant
504,User:Izno/Sandbox/WL Dump
505,Call of Duty: WWII
506,Taehoon Oh
507,2017 Wichita swatting
508,User talk:202.166.167.234
509,All Ghillied Up
510,User talk:ButtKickerBoy
511,Call of Duty: Black Ops 4
512,User talk:2A02:C7D:3B83:6500:75DD:9EA1:F203:1165
513,User talk:ShadowHntr/Archive 1
514,User:Lopullinen/sandbox
515,Courtenay Taylor
516,User talk:Llc.id
517,User talk:2603:3020:1C15:F300:11BD:EAFD:4A73:49B1
518,User:RexxS/sandbox/Good articles without short descriptions
519,User:Tazerdadog/GAs without short descriptions
520,User:Tazerdadog/GAs without short descriptions 4
521,Press F to pay respects
522,User:DSegno92/Santabarbara
523,Portal:Video games/Featured content
524,Call of Duty: Mobile
525,Call of Duty: Modern Warfare (2019 video game)
526,User talk:223.189.190.47
527,List of Xbox 360 games (A–L)
528,Call of Duty League
529,User talk:2601:603:1B7F:9540:8DB0:E49E:988E:CA5B
530,2020 Call of Duty League season
531,User talk:41.45.87.131
532,OpTic Chicago
533,User:Davidwr/sandbox/GA-all-T-Z
534,Call of Duty: Warzone
535,Portal:Video games/Recognized content
536,User talk:39.41.152.88
537,Call of Duty: Black Ops Cold War
538,User:Cat's Tuxedo/sandbox
539,Call of Duty Endowment
540,List of Activision games: 2000–2009
541,2021 Call of Duty League season
542,User talk:105.112.74.187
543,Game Audio Network Guild Awards
544,User:Vsuarezp/Video games
545,User talk:73.226.165.53
546,Call of Duty: Vanguard
547,2022 Call of Duty League season
548,Wikipedia:Good articles in other languages/English
549,Wikipedia:Good articles in other languages/Polish
550,Wikipedia:Good articles in other languages/Azerbaijani
551,User:Object404/sandbox
552,User talk:94.236.249.255
553,User:Rlink2/Music 5
554,Call of Duty: Modern Warfare II (2022 video game)
555,User:404Violet/sandbox
556,Talk:List of video games considered the best/Archive 9
557,D.I.C.E. Award for Game of the Year
558,9th Annual Interactive Achievement Awards
559,D.I.C.E. Award for Action Game of the Year
560,Template:Infinity Ward
561,D.I.C.E. Award for Online Game of the Year
562,Call of Duty: Warzone 2.0
