,linkshere
163,Jeff Kaplan
164,User:SakuraNeteru
165,Josh Mosqueira
166,Talk:Giratina
167,User:Johnruble/computer games
168,User:Marasmusine/List of combat-oriented role-playing games
169,Michael Scandizzo
170,User:Thenewdeal87
171,Tyreal
172,RPM Racing
173,User talk:75.23.84.206
174,User talk:Coia-son
175,Patrick Wyatt
176,User:Buraisu
177,Talk:Pokémon Diamond and Pearl
178,2000s in video games
179,User:Exacerbation/userboxes
180,User talk:75.82.209.243
181,User talk:74.62.59.210
182,User:Exacerbation/Sandbox
183,Spawn installation
184,LittleBigPlanet (2008 video game)
185,Wikipedia:WikiProject Spam/LinkSearch/mobygames.com
186,Wikipedia:WikiProject Spam/LinkSearch/metacritic.com
187,Wikipedia:WikiProject Spam/LinkSearch/Metacritic.com
188,Wikipedia:WikiProject Spam/LinkSearch/Mobygames.com
189,User:Jacoplane/Logs/200307 5
190,Talk:Barbarian (Dungeons & Dragons)
191,User:Cloud Wolfe
192,User talk:75.24.220.221
193,Hell in the arts and popular culture
194,User talk:168.105.118.210
195,Call of Duty 4: Modern Warfare
196,User:Josh The Great9
197,Wikipedia:WikiProject Video games/Reference library/Computer Gaming World
198,Wikipedia:WikiProject Video games/Reference library/PC Gamer (UK)
199,Wikipedia:WikiProject Video games/Reference library/PC Gamer (US)
200,User:Ka5hmir/Games
201,Wikipedia:Reference desk/Archives/Computing/2007 May 26
202,User:Kotepho/reports/fair use per article/10 or less
203,Wikipedia:WikiProject Video games/Reference library/Official PlayStation Magazine
204,Talk:RuneScape/Archive 22
205,User talk:124.176.194.254
206,Wikipedia:Articles for deletion/Log/2007 July 1
207,Wikipedia:Articles for deletion/Guided arrow
208,User:Blunk
209,User:Tsaalyo Phoenix
210,User:Tigerghost/Sandbox
211,File:Diablo II characters.jpg
212,Torchlight
213,User talk:71.35.153.92
214,User talk:SG/Computer and video games that have been considered the greatest ever
215,Talk:Diablo II/Archive 1
216,User:Alex Heinz/Userboxes
217,User:Alex Heinz/Userboxes/DiabloIIAmazon
218,User:Alex Heinz/Userboxes/DiabloIIBarbarian
219,User:Alex Heinz/Userboxes/DiabloIINecromancer
220,User:Alex Heinz/Userboxes/DiabloIIPaladin
221,User:Alex Heinz/Userboxes/DiabloIISorceress
222,Wikipedia:Reference desk/Archives/Humanities/2007 September 6
223,User talk:75.86.198.175
224,Wikipedia:WikiProject Spam/LinkReports/example.com
225,Mark Kern
226,Talk:Microsoft Minesweeper
227,Wikipedia:Reference desk/Archives/Computing/2007 September 19
228,Loki (video game)
229,Talk:Le Petit Tourette
230,User:Tythesly
231,Wikipedia:Articles for deletion/Log/2007 October 17
232,Wikipedia:Articles for deletion/Horadric Cube
233,User:Vtrickzv
234,User talk:Feledrae
235,User:MoorganHart/Eastern Sun
236,Wikipedia:Articles for deletion/Set (video game)
237,StarCraft
238,User talk:78.86.4.70
239,Wikipedia:Articles for deletion/Log/2007 November 22
240,User:PhoenixAscendant
241,Activision Blizzard
242,Wikipedia:WikiProject Spam/LinkReports/wizards.com
243,User talk:Booish99
244,Pandora (computer)
245,Aaron Boulding
246,User:Remurmur/videogames/Steven
247,Talk:Elric of Melniboné/Archive 2
248,User talk:Halofear
249,User talk:88.110.127.172
250,User talk:71.232.166.182
251,File:Diablo II Coverart.png
252,User talk:75.153.240.139
253,David A. Thomas (voice actor)
254,User talk:216.213.209.125
255,User talk:Jéské Couriano/Archive 2
256,Talk:Diablo (video game)/Archive 1
257,User talk:Fourthords/Archive 5
258,User talk:71.223.52.179
259,List of cooperative video games
260,User:Mtgfan101
261,User:ShadowLaguna/Game Wishlist 2008
262,Talk:Super Smash Bros. Brawl/Archive 29
263,User talk:D2Dude
264,Wikipedia:Administrators' noticeboard/IncidentArchive385
265,User:Josh VC/Vandal
266,Mass Effect 2
267,User:Josh VC/Copy
268,Summon Night: Twin Age
269,Wikipedia:WikiProject Video games/Deletion/2008
270,User talk:91.64.209.249
271,Synaesthete (video game)
272,User talk:144.224.13.38
273,List of video game remakes and remastered ports
274,User talk:71.207.155.87
275,User talk:98.196.156.47
276,Greg Street
277,Wikipedia:Articles for deletion/Log/2008 June 20
278,Wikipedia:Articles for deletion/Diablo 3 (2nd nomination)
279,Diablo (series)
280,User talk:98.214.111.163
281,Diane Michelle
282,User:Gggh
283,User talk:120.28.132.244
284,David Brevik
285,User talk:74.37.124.7
286,User talk:222.126.1.194
287,User:FinalChase
288,Talk:Diablo II: Lord of Destruction
289,Talk:Diablo II
290,User talk:207.216.198.201
291,User talk:Ebi1985
292,Battle.net
293,Diablo II: Lord of Destruction
294,Diablo: Hellfire
295,Diablo (video game)
296,User talk:Door the doors
297,Diablo III
298,List of role-playing video games: 2000 to 2001
299,User talk:64.251.50.34
300,Diablo II: Exclusive Gift Set
301,Diablo II: Collector's Edition
302,Diablo: Battle Chest
303,Diablo II – Collector's Edition
304,User:SelectionBot/0.7/V-3
305,Wikipedia:Articles for deletion/Log/2008 September 17
306,Wikipedia:WikiProject Video games/Wikipedia 0.7 workshop
307,Wikipedia:Articles for deletion/Tyrael
308,User:Disavian/Sandbox/Tyrael
309,The Lost Vikings 2
310,User talk:74.4.180.245
311,Wikipedia:Reference desk/Archives/Computing/2008 September 25
312,Uncharted 2: Among Thieves
313,Wikipedia:WikiProject Video games/Deletion/September 2008
314,User talk:98.242.241.21
315,Soulbringer
316,User:Fightin' Phillie/about
317,Belial in popular culture
318,Hammerdin
319,User:Fightin' Phillie
320,User talk:91.104.147.40
321,User talk:Frecklefoot/Archive12
322,Wikipedia:Stanford Archive answers/01
323,Jessica Straus
324,User talk:Freddy266
325,User:Khazert
326,Fate: Undiscovered Realms
327,User talk:Hellrzntard
328,User:Avalik
329,User talk:71.252.136.129
330,User talk:Bowchikabowwow1234
331,List of best-selling PC games
332,Wikipedia:0.7/0.7index/Video games
333,Talk:The Pirate Bay trial/Merge draft
334,King (company)
335,Wikipedia:0.7/0.7alpha/D2
336,Talk:And Yet It Moves
337,User:Randomran/VGAFD
338,User talk:Blaxk Widow
339,Benoît Allemane
340,Echoes of War
341,Isometric video game graphics
342,Wikipedia:Suggestions for disambiguation repair/B2
343,Wikipedia:WikiProject Video games/Reference library/Computer Games Magazine
344,Wikipedia:WikiProject Video games/Reference library/BradyGames
345,User talk:Coolpopo
346,User:Suddhadeep
347,User:Reubot/List of cliffhanger endings
348,User talk:118.100.12.173
349,Index of Windows games (D)
350,User talk:RobinHood70/Archive
351,User talk:98.111.222.249
352,Wikipedia:WikiProject Spam/LinkReports/mmoworldz.com
353,User:2fort5r/Index of Windows games (2000)
354,User talk:Nate02343
355,StarCraft II
356,Russell Brower
357,Ed Trotta
358,Diablo II Soundtrack
359,Template:Diablo
360,User:Vulgur vulture
361,Wikipedia:Database reports/Atypical deletion log actions/2
362,Wizards & Warriors (2000 video game)
363,User talk:121.97.97.72
364,User:Czimerman
365,User talk:Shnookems
366,User talk:Leeeee666
367,User:Simontsmall
368,User talk:Punman~enwiki
369,User talk:74.68.33.184
370,User:Juhsiz
371,User:Tnom
372,Diablo II - Collector's Edition
373,Journey (2012 video game)
374,User:Myke Edwards/Carbine Studios
375,User:Suthain/Carbine Studios
376,Wikipedia:WikiProject Spam/LinkReports/dahlieka.deviantart.com
377,User talk:195.2.205.126
378,User talk:Rebjorn79
379,User talk:99.175.80.35
380,-stan
381,User talk:98.154.214.224
382,Amazon
383,User talk:89.164.21.15
384,Wikipedia:0.8/Index/D2
385,The Elder Scrolls V: Skyrim
386,Hephaestus in popular culture
387,User talk:Madmonkey540
388,User talk:Dp76764/Archive 1
389,User talk:72.200.111.88
390,User:Alam567
391,User:JeffGBot/results-wikipedia-en.txt 3
392,User:HiroSK
393,User:Fyrael/Characters of Diablo
394,User talk:98.206.211.124
395,Wikipedia talk:WikiProject Pokémon/Archive 28
396,Pocket Legends
397,Dragon Age: Inquisition
398,User talk:110.175.30.32
399,The Legend of Zelda: Breath of the Wild
400,History of Western role-playing video games
401,History of Eastern role-playing video games
402,The Art of Video Games
403,XVideos
404,User:Wikialexdx/Sandbox3
405,Path of Exile
406,User talk:Jéské Couriano/Archive 10
407,Wikipedia:WikiProject Video games/Reference library/Games
408,User:Gregcrowe/draft article on game industry news
409,User:RMcD/WinGamesA-Z
410,User:Akjar13/suggestions
411,The Last of Us
412,User talk:64.103.36.133
413,User talk:175.143.41.17
414,User talk:79.108.163.103
415,Anti-tamper software
416,User:Dasime/Music of Blizzard Entertainment
417,User talk:76.71.36.230
418,User talk:Jellybeancakemix
419,Boey
420,User:CapsulateMule/sandbox
421,Wikipedia:Userboxes/Games/Video games/Role-playing
422,Diablo Battle Chest
423,User talk:Torchiest/Archive 10
424,User:Thundersnow
425,User talk:76.22.246.230
426,User talk:Crisco 1492/Archive 32
427,User:Thoughtful Goose/Books/games
428,Baal in popular culture
429,User:VonDoomhammer/sandbox
430,User:Johnsirett/sandbox
431,Wikipedia:WikiProject Video games/Reference library/Online website archive/Daily Radar
432,List of commercial video games with available source code
433,User talk:173.30.154.47
434,User talk:Limefrost Spiral
435,Heroes of the Storm
436,Hearthstone
437,Talk:Maxis/Archive 1
438,User talk:☼
439,Carbine Studios
440,Diablo III: Reaper of Souls
441,User talk:173.230.173.68
442,Fallout 4
443,List of video games considered the best
444,Wikipedia:WikiProject Video games/Reference library/Game.EXE
445,William Bassett (actor)
446,Glossary of video game terms
447,User talk:TsukiKanade
448,Wikipedia:Userboxes/Games/Video games/Franchises
449,User talk:75.133.75.60
450,User talk:2601:3:2500:1C1:D0AA:72FD:36D1:B6EE
451,Wikipedia:WikiProject Video games/Blizzard/right panel
452,User talk:TophattedTeaMan
453,The Lost Vikings
454,Wikipedia:Database reports/Broken section anchors/3
455,User talk:Dweller/Archive2014
456,Overwatch (video game)
457,Wikipedia talk:WikiProject Video games/CVGurls
458,Rod Fergusson
459,User:Czar/topics/Diablo
460,SpellForce
461,User:Ichthyoid/games
462,List of PC games (D)
463,User:Greysondn
464,User:Nervesache47/Books/highest-rated-pc-rpg-all-time-02
465,User:Nervesache47/Books/highest-rated-pc-rpg-all-time-03
466,D.I.C.E. Awards
467,Wikipedia:Reference desk/Archives/Miscellaneous/2016 January 18
468,Template:DICE GOTY
469,User talk:2601:300:4000:9D0A:D0F:F891:CE19:8ECB
470,List of Diablo novels
471,God of War (2018 video game)
472,Alyssa Wong
473,User:Acer/Simple1
474,User talk:2A01:113F:494:5000:5520:60B1:B134:2952
475,User:CidHighwind11/sandbox
476,Overwatch League
477,User:Mafrules/Space of Orbit
478,Wikipedia:WikiProject Video games/New article announcements/November 2001
479,User:Djelic/Books/RPG
480,User:Dabliujr/Books/Diablo
481,Giza (EP)
482,StarCraft: Remastered
483,User talk:Reach Out to the Truth/Archives/8
484,User talk:187.183.63.83
485,Diablo III: Rise of the Necromancer
486,Talk:Health (game terminology)/Archive 1
487,Overwatch Contenders
488,User:PentyClaws/Books/Survival Horror
489,Talk:List of massively multiplayer online role-playing games/Archive 1
490,Overwatch World Cup
491,Lysander (given name)
492,User talk:Reo On/Archive 5
493,Diablo Immortal
494,Untitled Goose Game
495,Hades (video game)
496,User:DSegno92/SuperRoba
497,User talk:140.186.175.8
498,List of cancelled games for Sega consoles
499,User:Major Video game Association/sandbox
500,User:Oon835/sandbox 7
501,Michael Cammarata
502,User talk:Zigford
503,22nd Annual D.I.C.E. Awards
504,21st Annual D.I.C.E. Awards
505,Overwatch 2
506,Diablo IV
507,Warcraft III: Reforged
508,Blitzchung controversy
509,23rd Annual D.I.C.E. Awards
510,User:Fyrael/Characters of Diablo v2
511,User:SneakySq
512,User:SalamanderGuy/Evaluate an Article
513,Wikipedia:Redirects for discussion/Log/2020 April 13
514,It Takes Two (video game)
515,Deckard Cain
516,24th Annual D.I.C.E. Awards
517,Diablo II: Resurrected
518,List of video game soundtracks on music streaming platforms
519,User:Vsuarezp/Video games
520,"List of multimedia franchises originating in games, toys, and merchandise"
521,User talk:Alex Noble/Archives/2021/June
522,California Department of Fair Employment and Housing v. Activision Blizzard
523,Draft:Game Music Festival
524,Wikipedia:Good articles in other languages/French
525,Template:Activision Blizzard
526,User:Object404/sandbox
527,Talk:Hephaestus/Archive 1
528,User talk:69.51.214.224
529,User:Cewbot/log/20150916/Archive 5
530,25th Annual D.I.C.E. Awards
531,Acquisition of Activision Blizzard by Microsoft
532,Activision Blizzard worker organization
533,Wikipedia:Contributor copyright investigations/BOZ 08
534,User:Rlink2/Music 5
535,User:Qwerfjkl/preservedCategories/Category:CS1: long volume value
536,D.I.C.E. Award for Game of the Year
537,1st Annual Interactive Achievement Awards
538,2nd Annual Interactive Achievement Awards
539,3rd Annual Interactive Achievement Awards
540,4th Annual Interactive Achievement Awards
541,6th Annual Interactive Achievement Awards
542,7th Annual Interactive Achievement Awards
543,8th Annual Interactive Achievement Awards
544,9th Annual Interactive Achievement Awards
545,10th Annual Interactive Achievement Awards
546,11th Annual Interactive Achievement Awards
547,12th Annual Interactive Achievement Awards
548,13th Annual Interactive Achievement Awards
549,14th Annual Interactive Achievement Awards
550,15th Annual Interactive Achievement Awards
551,16th Annual D.I.C.E. Awards
552,17th Annual D.I.C.E. Awards
553,18th Annual D.I.C.E. Awards
554,19th Annual D.I.C.E. Awards
555,20th Annual D.I.C.E. Awards
556,D.I.C.E. Award for Role-Playing Game of the Year
557,Proletariat (company)
558,User talk:JadeKrusade
559,User:Sergecross73/Dreamcast
560,Overwatch
