,linkshere
819,Talk:Video game music/Archive 1
820,User:Johnsirett/sandbox
821,Super Smash Flash
822,Shulk
823,Wikipedia:WikiProject Video games/Nintendo/Recognized content
824,Wikipedia:WikiProject Video games/Recognized content
825,Wikipedia:WikiProject Video games/Esports/Articles
826,Wikipedia:WikiProject Video games/Esports/Articles/Esports games
827,User:The ed17/Featured articles by prose size
828,User:The ed17/Featured articles by wiki text
829,User:Ilovededede/sandbox
830,User:TarkovskyFanX957
831,Kirby: Right Back at Ya!
832,User:UberPyro64/sandbox
833,User:Nowyouseeme/Bestsellinggamecube
834,TowerFall
835,Super Smash Bros. for GameCube
836,Villager (Animal Crossing)
837,Chrom
838,Wikipedia talk:Education program archive/University of Western Ontario/Genetics in Everyday Life (Fall 2013)/Grading
839,Team Curse
840,User:Vivianche/sandbox
841,User talk:76.127.76.254
842,List of Evolution Championship Series champions
843,List of video games considered the best
844,Wikipedia:WikiProject Video games/Nintendo/featuredarticles
845,List of esports games
846,Talk:Drakengard
847,King Dedede
848,Talk:Hyrule Warriors
849,Did You Know Gaming?
850,User:Czar/drafts/M
851,User:Czar/VGGF
852,User:Tim1357/Low-hanging fruit
853,Glossary of video game terms
854,Project M
855,User:Czar/drafts/M2
856,Fanaticon
857,Narcissa Wright
858,User talk:98.179.149.193
859,User:Torchiest/Sandbox/VGQ12014
860,Wikipedia:WikiProject Video games/Newsletter/20140402/Report/FA list
861,Wikipedia:WikiProject Video games/Nintendo/Article alerts/Archive
862,User:TheLegendaryKRB
863,User talk:112.135.233.58
864,User:CleanupWorklistBot/lists/Featured articles
865,User talk:Soffredo/Archive 2014
866,Talk:Drakengard/GA1
867,Smash Bros. 2
868,Smash 2
869,User talk:135.23.173.185
870,Wikipedia talk:WikiProject Video games/Archive 108
871,Talk:Mario/Archive 6
872,Mang0
873,Melee (video games)
874,User talk:Dickbut
875,User talk:204.184.47.230
876,Wikipedia:Peer review/Dota 2/archive4
877,User:RafaLuigi
878,Wikipedia:Peer review/November 2014
879,User:Czar/drafts/Ness
880,Wikipedia talk:WikiProject Video games/Archive 110
881,Super Smash Bros. melee
882,Blue shell
883,Wikipedia:Redirects for discussion/Log/2014 December 30
884,Meme Run
885,User:Bulbajer
886,Talk:Luigi/Archive 1
887,Mew2King
888,Apex (tournament)
889,Armada (gamer)
890,The Smash Brothers
891,PPMD (gamer)
892,Hungrybox
893,Leffen
894,Isai (gamer)
895,Crest High School (North Carolina)
896,Alex Valle
897,User talk:Mlgmemerun
898,User:Masem/1up
899,ZeRo (gamer)
900,User talk:Nateers911
901,Super Smash Bros. in esports
902,PC Chris
903,Cloud9
904,User:DerryAdama/eSportsNavbox
905,Wikipedia:Unreviewed featured articles/sandbox
906,Counter Logic Gaming
907,User:DerryAdama/EVO Results
908,User:Prisencolin/esports games
909,World Video Game Hall of Fame
910,Wikipedia:WikiProject Video games/Nintendo/Franchises
911,User talk:The 360 noscoper
912,Characters of The Legend of Zelda
913,User:ԱշոտՏՆՂ/sandbox1
914,User talk:105.236.234.131
915,Wikipedia:WikiProject Video games/eSports/Article alerts/Archive
916,User:Ichthyoid/games
917,Famicom Detective Club
918,List of unofficial Mario media
919,User:Fredbr/sandbox
920,Wikipedia:Articles for deletion/Professional Super Smash Bros. competition
921,Wikipedia:Articles for deletion/Log/2015 August 23
922,User:PokeCanada/draft VapourX
923,User:PokeCanada/draft Christian McLeish (Salty)
924,User talk:2601:240:CF00:4FD0:F4D4:44E5:98A1:7EA
925,Mika Kanai
926,Smashboards
927,User:Cyclonebiskit/IwataGame
928,User:ItsIzumi
929,User:Fox/sandbox
930,User:Chazpelo/sandbox/Bowser (character)
931,User talk:Sonicsucks69
932,User talk:Shounenr
933,Team Secret
934,User:NewYorker1999
935,Super Smash Land
936,Wikipedia:WikiProject Video games/Article alerts/Archive 5
937,Immortals (esports)
938,Denial Esports
939,The Game Awards 2016
940,Corrin (Fire Emblem)
941,Luminosity Gaming
942,COGnitive Gaming
943,Wikipedia:WikiProject Women in Red/Video games
944,Westballz
945,The Big House (tournament)
946,User talk:99.249.41.206
947,Genesis (tournament)
948,2016 in esports
949,User talk:Bobertf557171
950,List of local multiplayer video games by system
951,List of generation I Pokémon
952,List of generation II Pokémon
953,User:Judgesurreal777/Good Topics
954,Wikipedia:WikiProject Albums/Article alerts/Archive 8
955,User talk:Yellingdoggo
956,List of viral videos
957,User:Fox/generatestats
958,User:NinHawk8940
959,User talk:184.101.225.75
960,User:Jakemichaeldrew/Bulbasaur
961,Wikipedia:Redirects for discussion/Log/2016 June 20
962,Wikipedia:Redirects for discussion/Log/2016 July 5
963,Portal:Current events/July 2016
964,Wikipedia:In the news/Candidates/July 2016
965,User:Dingruogu/FA
966,User talk:McIzzWiz
967,Portal:Current events/2016 July 15
968,Plup
969,User talk:Darunia02
970,Evo 2016
971,User talk:Ilyushka88/Archive 1
972,User:Prisencolin/Dean Harrington
973,Evo 2015
974,Community Effort Orlando
975,Talk:Community Effort Orlando
976,Talk:List of best-selling video game franchises/Archive 1
977,List of Super Smash Bros. Melee tournaments
978,List of major Super Smash Bros. for Wii U tournaments
979,User talk:66.37.41.178
980,Evo 2014
981,Evo 2013
982,User talk:65.51.175.20
983,Lucina (Fire Emblem)
984,User talk:174.73.112.203
985,Tier list
986,User talk:ColinMcgrady
987,User talk:66.87.153.204
988,Canada Cup 2016
989,Canada Cup (fighting game event)
990,User:Evilgidgit/sandbox
991,Joe Hertler & The Rainbow Seekers
992,Super smash bros 2
993,User:Czar/topics/GameCube
994,User talk:162.246.6.146
995,Brawlhalla
996,User:Champion/Eubot list 5
997,User:Champion/Eubot list 8
998,User:Champion/Eubot list 10
999,2017 in esports
1000,FlyQuest
1001,Misfits Gaming
1002,User:Thgbrian/sandbox
1003,Smash Box controller
1004,User talk:ChainChompAK47
1005,Wikipedia:WikiProject Video games/Nintendo/Popular pages
1006,User:Izno/Sandbox/WL Dump
1007,User talk:184.145.29.195
1008,Wikipedia:WikiProject Video games/Nintendo/mainpagearticles
1009,User:Exilexi/sandbox
1010,User:TParis/Featured Article By Length
1011,Video game live streaming
1012,User talk:108.18.199.194
1013,User talk:2600:8807:2300:A450:D26:5CA8:A10E:5B3E
1014,Evo 2017
1015,DreamHack Austin 2017
1016,User talk:62.12.114.214
1017,User talk:31.80.127.43
1018,Combo Breaker 2017
1019,User talk:Codymunn
1020,User talk:TheYeeter
1021,Talk:List of Game of the Year awards/Archive 1
1022,DreamHack Winter 2017
1023,User:DanielFreed/sandbox/GCN Games
1024,User talk:Ryan Jaunzemis
1025,User:South153
1026,User talk:2600:387:5:805:0:0:0:C2
1027,Talk:List of Internet phenomena/Archive 13
1028,User talk:139.102.224.114
1029,Golden Guardians
1030,2018 in esports
1031,User:Maplestrip/List of video games published by Nintendo
1032,Super Smash Con
1033,User:SQL/FA-Ores
1034,User talk:24.46.207.230
1035,User talk:69.251.218.154
1036,Super Smash Bros. Ultimate
1037,User talk:2604:2000:1700:86D:0:3942:7BD8:A6DD
1038,Smash melee
1039,Wikipedia:Deletion review/Log/2007 May 1-15
1040,User talk:ShadowHntr/Archive 11
1041,User talk:76.14.244.160
1042,Evo 2018
1043,User talk:108.70.6.96
1044,Tweek (gamer)
1045,Heir (tournament)
1046,User:Lopullinen/sandbox
1047,Robin (Fire Emblem)
1048,User talk:Llc.id
1049,User talk:2600:1700:FC0:E210:ECB1:7B44:ED72:CEE8
1050,User talk:205.200.147.124
1051,User talk:2601:82:202:CB17:A1A8:644E:4B90:9B87
1052,Joker (Persona)
1053,Inkling (Splatoon)
1054,Isabelle (Animal Crossing)
1055,User:Infromer/sandbox
1056,Gamers' Choice Awards
1057,2019 in esports
1058,Wikipedia:Featured and good topic removal candidates/2019 log
1059,Greninja
1060,User:VARNAMi/UBX/SSBM
1061,Hisashi Nogami
1062,User talk:2601:4A:401:F0A9:A472:60CC:A5CE:7204
1063,User talk:Sergecross73/Archive 69
1064,Wikipedia:WikiProject Video games/Nintendo/Covers
1065,New York Game Awards
1066,User:TheJoebro64/drafts/Brawl
1067,User talk:47.232.152.139
1068,List of major Super Smash Bros. Ultimate tournaments
1069,User talk:92.5.205.66
1070,User talk:Kuriboh2084
1071,User talk:Jacoooooobbbb
1072,User:ShadeTheNarwhal/sandbox
1073,Wikipedia:Featured and good topic removal candidates/Super Smash Bros. series/archive1
1074,User talk:71.162.120.203
1075,Portal:Video games/Featured content
1076,User talk:2601:401:C501:D6D4:7C58:6800:D76C:DD96
1077,Wikipedia:Miscellany for deletion/Mixed bag of group portals
1078,User:TheJoebro64/drafts/SmashCharacters
1079,User:Major Video game Association/sandbox
1080,Banjo & Kazooie
1081,User:Clangamer42
1082,User:Utopes/enemies
1083,Evo 2019
1084,"User:ShadeTheNarwhal/Books/3, 2, 1..."
1085,Piranha Plant
1086,User:MashinaZavod
1087,User talk:175.37.134.61
1088,User:Dswzzy/sandbox
1089,User talk:Hello32020/Archive 16
1090,Wii Fit Trainer
1091,User:SDF of BC/sandbox/esports awards
1092,User:Zuperbum/sandbox
1093,User talk:Zuperbum
1094,Byleth (Fire Emblem)
1095,User:Xenjade/sandbox
1096,User:SuperSmashUltimate567
1097,User:J947/sandbox/8
1098,User:Austinh291/Video game live streaming sandbox
1099,User:PokeCanada/Christian McLeish
1100,Ludwig Ahgren
1101,User talk:86.176.173.218
1102,Zackray
1103,User:KingSkyLord/Potential topics
1104,Pichu
1105,User talk:69.131.150.59
1106,Wikipedia:Userboxes/Games/Video games/Franchises/02
1107,Portal:Video games/Recognized content
1108,Glutonny
1109,Min Min (character)
1110,Ness (EarthBound)
1111,User:The Squirrel Conspiracy/sandbox/2
1112,Simon Belmont
1113,User:St. Jimmy Jammy/Videos
1114,User talk:186.11.94.185
1115,Axe (gamer)
1116,Talk:Axe (gamer)
1117,Template:Did you know nominations/Axe (gamer)
1118,Zain (gamer)
1119,User talk:2601:19C:4200:5D60:856D:2654:2425:5EA9
1120,User talk:47.186.242.206
1121,User:Cat's Tuxedo/sandbox
1122,User:RexxS/sandbox/testlinks
1123,User talk:GradyRomo94
1124,User:SDZeroBot/Featured articles
1125,Draft:Criticism of Nintendo
1126,User:DefinitelyNotMewtwo
1127,User:Mibble92/sandbox/WBFAN
1128,User:Mibble92/sandbox/FAnoms.2008
1129,List of cancelled Nintendo 64 games
1130,Timeline of Pokémon
1131,User:Rick Bot/sandbox/FAnoms.2008
1132,User:Rick Bot/sandbox/WBFAN
1133,User:Dfbriones/sandbox
1134,User:Rick Bot/sandbox/tmp/FAnoms.2008
1135,User:Rick Bot/sandbox/Featured articles
1136,User:MarioFyreFlower
1137,User talk:Thisdickbeitchy
1138,User:Randyg15/sandbox
1139,User:SWB327/Hiroji Kiyotake
1140,List of PAX events
1141,Wombo
1142,User talk:CockKnocker22
1143,Wikipedia:Requests for page protection/Archive/2019/03
1144,Smash Bros. Melee
1145,Smash Bros Melee
1146,Smash Brothers Melee
1147,User:2005-Fan/Star Wolf
1148,User:2005-Fan/Kremlings
1149,User:2005-Fan/List of non-Kremling Donkey Kong enemies
1150,Talk:Marth (Fire Emblem)/Archive 1
1151,Moist Esports
1152,User:Marcodpat/sandbox
1153,User:JPxG/Oracle/2007-02
1154,Steve (Minecraft)
1155,Talk:List of Nintendo Switch Online games
1156,User talk:RileySchwerin
1157,SuperGirlKels
1158,Wikipedia:Featured articles in other languages/English
1159,Wikipedia:Good articles in other languages/Spanish
1160,Wikipedia:Good articles in other languages/French
1161,MultiVersus
1162,Kanga Esports
1163,Draft:Ditto (Pokémon)
1164,Talk:List of video games considered the best/Archive 8
1165,Wikipedia:Unreviewed featured articles/2020/2004–2009
1166,User talk:50.234.96.11
1167,User talk:Kristina Davis
1168,User:Pizzaplayer219
1169,User:Rlink2/Music 5
1170,Draft:List of Super Smash Bros. Melee characters
1171,Draft:Incineroar
1172,User:Blaze Wolf/Watchlist backup
1173,Draft:Mazer Gaming
1174,Draft:LAGr Gaming
1175,Draft:Wes (gamer)
1176,User:TimothyScriiber/sandbox
1177,Draft:James Cruise
1178,Slamfest '99
1179,Draft:Atrioc
1180,User:Bridget/Magi (gamer)
1181,D.I.C.E. Award for Fighting Game of the Year
1182,User:Interstate 64/sandbox
1183,Draft:Northeastern University Esports
1184,Wikipedia talk:Vital articles/Level/5/Archive 9
1185,Draft:Panda (esports)
1186,User:Andrevan/Userboxes
